2020-05-29 09:36:08.037968	https://www.encodeproject.org/report/?type=Experiment&status=released&assay_title=TF+ChIP-seq&target.investigated_as=transcription+factor&replicates.library.biosample.donor.organism.scientific_name=Homo+sapiens&files.file_type=bed+narrowPeak&award.project=ENCODE&field=%40id&field=accession&field=target.label&field=target.genes.symbol&field=dbxrefs&limit=all
ID	Accession	Target of assay	Target gene symbol	External resources
/experiments/ENCSR000BHP/	ENCSR000BHP	FOSL2	FOSL2	UCSC-ENCODE-hg19:wgEncodeEH001501,GEO:GSM803451,FactorBook:ENCSR000BHP
/experiments/ENCSR000EBY/	ENCSR000EBY	MYC	MYC	UCSC-ENCODE-hg19:wgEncodeEH002795,FactorBook:ENCSR000EBY,GEO:GSM935509
/experiments/ENCSR000BKM/	ENCSR000BKM	GATA2	GATA2	GEO:GSM803540,FactorBook:ENCSR000BKM,UCSC-ENCODE-hg19:wgEncodeEH001576
/experiments/ENCSR000BMO/	ENCSR000BMO	FOXA1	FOXA1	FactorBook:ENCSR000BMO,UCSC-ENCODE-hg19:wgEncodeEH001630,GEO:GSM803432
/experiments/ENCSR000BNV/	ENCSR000BNV	MEF2A	MEF2A	GEO:GSM803379,UCSC-ENCODE-hg19:wgEncodeEH001663,FactorBook:ENCSR000BNV
/experiments/ENCSR000BGY/	ENCSR000BGY	IRF4	IRF4	FactorBook:ENCSR000BGY,GEO:GSM803390,UCSC-ENCODE-hg19:wgEncodeEH001484
/experiments/ENCSR000BQP/	ENCSR000BQP	REST	REST	FactorBook:ENCSR000BQP,UCSC-ENCODE-hg19:wgEncodeEH002311,GEO:GSM1010749
/experiments/ENCSR000DJW/	ENCSR000DJW	NR4A1	NR4A1	FactorBook:ENCSR000DJW,GEO:GSM777637,UCSC-ENCODE-hg19:wgEncodeEH001212
/experiments/ENCSR000BKA/	ENCSR000BKA	ETS1	ETS1	GEO:GSM803510,FactorBook:ENCSR000BKA,UCSC-ENCODE-hg19:wgEncodeEH001564
/experiments/ENCSR000DYQ/	ENCSR000DYQ	ESRRA	ESRRA	UCSC-ENCODE-hg19:wgEncodeEH003387,FactorBook:ENCSR000DYQ,GEO:GSM1003605
/experiments/ENCSR000EIC/	ENCSR000EIC	CTCF	CTCF	GEO:GSM1003633,UCSC-ENCODE-hg19:wgEncodeEH003371,FactorBook:ENCSR000EIC
/experiments/ENCSR000DMC/	ENCSR000DMC	CTCF	CTCF	FactorBook:ENCSR000DMC,GEO:GSM1006886,UCSC-ENCODE-hg19:wgEncodeEH003461
/experiments/ENCSR000EVX/	ENCSR000EVX	ZNF274	ZNF274	FactorBook:ENCSR000EVX,GEO:GSM935503,UCSC-ENCODE-hg19:wgEncodeEH002068
/experiments/ENCSR000EEX/	ENCSR000EEX	CEBPB	CEBPB	UCSC-ENCODE-hg19:wgEncodeEH000750,GEO:GSM935622,FactorBook:ENCSR000EEX
/experiments/ENCSR000BRS/	ENCSR000BRS	NR2F2	NR2F2	UCSC-ENCODE-hg19:wgEncodeEH002382,GEO:GSM1010782,FactorBook:ENCSR000BRS
/experiments/ENCSR000DLF/	ENCSR000DLF	CTCF	CTCF	FactorBook:ENCSR000DLF,UCSC-ENCODE-hg19:wgEncodeEH000572,GEO:GSM822276
/experiments/ENCSR000BHS/	ENCSR000BHS	GABPA	GABPA	FactorBook:ENCSR000BHS,UCSC-ENCODE-hg19:wgEncodeEH001504,GEO:GSM803454
/experiments/ENCSR000BGX/	ENCSR000BGX	SIX5	SIX5	FactorBook:ENCSR000BGX,GEO:GSM803383,UCSC-ENCODE-hg19:wgEncodeEH001483
/experiments/ENCSR000BPE/	ENCSR000BPE	SP1	SP1	FactorBook:ENCSR000BPE,UCSC-ENCODE-hg19:wgEncodeEH002274,GEO:GSM1010813
/experiments/ENCSR000DMR/	ENCSR000DMR	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH001132,FactorBook:ENCSR000DMR,GEO:GSM822308
/experiments/ENCSR000DMQ/	ENCSR000DMQ	MYC	MYC	UCSC-ENCODE-hg19:wgEncodeEH001133,FactorBook:ENCSR000DMQ,GEO:GSM822301
/experiments/ENCSR000DYV/	ENCSR000DYV	MAFK	MAFK	UCSC-ENCODE-hg19:wgEncodeEH003361,GEO:GSM1003616,FactorBook:ENCSR000DYV
/experiments/ENCSR000EDT/	ENCSR000EDT	BHLHE40	BHLHE40	GEO:GSM935566,FactorBook:ENCSR000EDT,UCSC-ENCODE-hg19:wgEncodeEH002032
/experiments/ENCSR000DLK/	ENCSR000DLK	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000560,GEO:GSM822297,FactorBook:ENCSR000DLK
/experiments/ENCSR000EVG/	ENCSR000EVG	ZNF274	ZNF274	FactorBook:ENCSR000EVG,GEO:GSM935459,UCSC-ENCODE-hg19:wgEncodeEH001763
/experiments/ENCSR000FAU/	ENCSR000FAU	STAT1	STAT1	GEO:GSM935471,FactorBook:ENCSR000FAU,UCSC-ENCODE-hg19:wgEncodeEH000664
/experiments/ENCSR000BNS/	ENCSR000BNS	FOSL1	FOSL1	UCSC-ENCODE-hg19:wgEncodeEH001660,GEO:GSM803382,FactorBook:ENCSR000BNS
/experiments/ENCSR000EVL/	ENCSR000EVL	E2F4	E2F4	GEO:GSM935365,UCSC-ENCODE-hg19:wgEncodeEH000689,FactorBook:ENCSR000EVL
/experiments/ENCSR000ECB/	ENCSR000ECB	TBP	TBP	FactorBook:ENCSR000ECB,GEO:GSM935303,UCSC-ENCODE-hg19:wgEncodeEH001848
/experiments/ENCSR000DVA/	ENCSR000DVA	CTCF	CTCF	GEO:GSM749717,UCSC-ENCODE-hg19:wgEncodeEH000987,FactorBook:ENCSR000DVA
/experiments/ENCSR000EFP/	ENCSR000EFP	ZNF384	ZNF384	FactorBook:ENCSR000EFP,GEO:GSM1003621,UCSC-ENCODE-hg19:wgEncodeEH003382
/experiments/ENCSR000BPX/	ENCSR000BPX	FOXA1	FOXA1	FactorBook:ENCSR000BPX,GEO:GSM1010826,UCSC-ENCODE-hg19:wgEncodeEH002293
/experiments/ENCSR000EWN/	ENCSR000EWN	ZNF263	ZNF263	FactorBook:ENCSR000EWN,GEO:GSM935532,UCSC-ENCODE-hg19:wgEncodeEH000630
/experiments/ENCSR000BKB/	ENCSR000BKB	MEF2A	MEF2A	FactorBook:ENCSR000BKB,GEO:GSM803511,UCSC-ENCODE-hg19:wgEncodeEH001565
/experiments/ENCSR000BLK/	ENCSR000BLK	SRF	SRF	GEO:GSM803520,UCSC-ENCODE-hg19:wgEncodeEH001600,FactorBook:ENCSR000BLK
/experiments/ENCSR000DNN/	ENCSR000DNN	NFYA	NFYA	UCSC-ENCODE-hg19:wgEncodeEH002064,FactorBook:ENCSR000DNN,GEO:GSM935506
/experiments/ENCSR000FAI/	ENCSR000FAI	FOS	FOS	UCSC-ENCODE-hg19:wgEncodeEH000619,GEO:GSM935355,FactorBook:ENCSR000FAI
/experiments/ENCSR000DZF/	ENCSR000DZF	MAX	MAX	FactorBook:ENCSR000DZF,GEO:GSM935518,UCSC-ENCODE-hg19:wgEncodeEH002806
/experiments/ENCSR000BQT/	ENCSR000BQT	TCF3	TCF3	UCSC-ENCODE-hg19:wgEncodeEH002315,FactorBook:ENCSR000BQT,GEO:GSM1010745
/experiments/ENCSR000AMF/	ENCSR000AMF	CTCF	CTCF	FactorBook:ENCSR000AMF,UCSC-ENCODE-hg19:wgEncodeEH000085,GEO:GSM733672
/experiments/ENCSR000DWQ/	ENCSR000DWQ	CTCF	CTCF	FactorBook:ENCSR000DWQ,GEO:GSM1022676,UCSC-ENCODE-hg19:wgEncodeEH002058
/experiments/ENCSR000DNS/	ENCSR000DNS	NFYA	NFYA	FactorBook:ENCSR000DNS,GEO:GSM935508,UCSC-ENCODE-hg19:wgEncodeEH002066
/experiments/ENCSR000EGS/	ENCSR000EGS	MYC	MYC	FactorBook:ENCSR000EGS,UCSC-ENCODE-hg19:wgEncodeEH001867,GEO:GSM935548
/experiments/ENCSR000BPV/	ENCSR000BPV	USF1	USF1	UCSC-ENCODE-hg19:wgEncodeEH002291,FactorBook:ENCSR000BPV,GEO:GSM1010828
/experiments/ENCSR000EHG/	ENCSR000EHG	USF2	USF2	FactorBook:ENCSR000EHG,GEO:GSM935356,UCSC-ENCODE-hg19:wgEncodeEH001797
/experiments/ENCSR372JXR/	ENCSR372JXR	ZNF511	ZNF511	FactorBook:ENCSR372JXR,GEO:GSE96140
/experiments/ENCSR665UFC/	ENCSR665UFC	ZNF639	ZNF639	FactorBook:ENCSR665UFC,GEO:GSE127421
/experiments/ENCSR157CEN/	ENCSR157CEN	ZNF205	ZNF205	FactorBook:ENCSR157CEN,GEO:GSE127443
/experiments/ENCSR000ECA/	ENCSR000ECA	JUN	JUN	GEO:GSM935614,UCSC-ENCODE-hg19:wgEncodeEH001854,FactorBook:ENCSR000ECA
/experiments/ENCSR000DOE/	ENCSR000DOE	GTF2B	GTF2B	FactorBook:ENCSR000DOE,UCSC-ENCODE-hg19:wgEncodeEH000703,GEO:GSM935394
/experiments/ENCSR000BHG/	ENCSR000BHG	NR3C1	NR3C1	GEO:GSM803359,UCSC-ENCODE-hg19:wgEncodeEH001492,FactorBook:ENCSR000BHG
/experiments/ENCSR000DTR/	ENCSR000DTR	CTCF	CTCF	GEO:GSM749726,UCSC-ENCODE-hg19:wgEncodeEH000984,FactorBook:ENCSR000DTR
/experiments/ENCSR000DRN/	ENCSR000DRN	CTCF	CTCF	FactorBook:ENCSR000DRN,GEO:GSM749694,UCSC-ENCODE-hg19:wgEncodeEH000449
/experiments/ENCSR000DVH/	ENCSR000DVH	CTCF	CTCF	GEO:GSM749737,FactorBook:ENCSR000DVH,UCSC-ENCODE-hg19:wgEncodeEH000405
/experiments/ENCSR000ECY/	ENCSR000ECY	PRDM1	PRDM1	UCSC-ENCODE-hg19:wgEncodeEH001817,FactorBook:ENCSR000ECY,GEO:GSM935555
/experiments/ENCSR000ECX/	ENCSR000ECX	RFX5	RFX5	UCSC-ENCODE-hg19:wgEncodeEH001818,GEO:GSM935560,FactorBook:ENCSR000ECX
/experiments/ENCSR465XQW/	ENCSR465XQW	ZNF217	ZNF217	GEO:GSE105662,FactorBook:ENCSR465XQW
/experiments/ENCSR934JDG/	ENCSR934JDG	CLOCK	CLOCK	GEO:GSE127640,FactorBook:ENCSR934JDG
/experiments/ENCSR000FCE/	ENCSR000FCE	ETV6	ETV6	FactorBook:ENCSR000FCE,GEO:GSE95877
/experiments/ENCSR423RTK/	ENCSR423RTK	GATA3	GATA3	GEO:GSE127656,FactorBook:ENCSR423RTK
/experiments/ENCSR000DLN/	ENCSR000DLN	MYC	MYC	GEO:GSM822286,FactorBook:ENCSR000DLN,UCSC-ENCODE-hg19:wgEncodeEH000542
/experiments/ENCSR000EGT/	ENCSR000EGT	IRF1	IRF1	GEO:GSM935549,FactorBook:ENCSR000EGT,UCSC-ENCODE-hg19:wgEncodeEH001866
/experiments/ENCSR000AQU/	ENCSR000AQU	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH002402,FactorBook:ENCSR000AQU,GEO:GSM1003464
/experiments/ENCSR000EZU/	ENCSR000EZU	MYC	MYC	UCSC-ENCODE-hg19:wgEncodeEH000670,FactorBook:ENCSR000EZU,GEO:GSM935599
/experiments/ENCSR000EXR/	ENCSR000EXR	GATA1	GATA1	FactorBook:ENCSR000EXR,GEO:GSM935333,UCSC-ENCODE-hg19:wgEncodeEH001785
/experiments/ENCSR000DNZ/	ENCSR000DNZ	ATF1	ATF1	UCSC-ENCODE-hg19:wgEncodeEH002865,FactorBook:ENCSR000DNZ,GEO:GSM935340
/experiments/ENCSR000BKJ/	ENCSR000BKJ	YY1	YY1	GEO:GSM803535,UCSC-ENCODE-hg19:wgEncodeEH001573,FactorBook:ENCSR000BKJ
/experiments/ENCSR000EBM/	ENCSR000EBM	RELA	RELA	FactorBook:ENCSR000EBM,GEO:GSM935279,UCSC-ENCODE-hg19:wgEncodeEH000718
/experiments/ENCSR000BGP/	ENCSR000BGP	POU2F2	POU2F2	FactorBook:ENCSR000BGP,UCSC-ENCODE-hg19:wgEncodeEH001475,GEO:GSM803534
/experiments/ENCSR000DZO/	ENCSR000DZO	NRF1	NRF1	UCSC-ENCODE-hg19:wgEncodeEH001846,GEO:GSM935309,FactorBook:ENCSR000DZO
/experiments/ENCSR000BSA/	ENCSR000BSA	JUND	JUND	UCSC-ENCODE-hg19:wgEncodeEH003216,FactorBook:ENCSR000BSA,GEO:GSM1010847
/experiments/ENCSR000BKQ/	ENCSR000BKQ	ETS1	ETS1	UCSC-ENCODE-hg19:wgEncodeEH001580,FactorBook:ENCSR000BKQ,GEO:GSM803442
/experiments/ENCSR000EZF/	ENCSR000EZF	MAX	MAX	UCSC-ENCODE-hg19:wgEncodeEH000646,FactorBook:ENCSR000EZF,GEO:GSM935318
/experiments/ENCSR000BGB/	ENCSR000BGB	FOXP2	FOXP2	GEO:GSM803353,UCSC-ENCODE-hg19:wgEncodeEH001461,FactorBook:ENCSR000BGB
/experiments/ENCSR000DYY/	ENCSR000DYY	E2F4	E2F4	UCSC-ENCODE-hg19:wgEncodeEH002867,FactorBook:ENCSR000DYY,GEO:GSM935330
/experiments/ENCSR000BRR/	ENCSR000BRR	STAT5A	STAT5A	GEO:GSM1010877,UCSC-ENCODE-hg19:wgEncodeEH002347,FactorBook:ENCSR000BRR
/experiments/ENCSR000DMH/	ENCSR000DMH	CTCF	CTCF	GEO:GSM1006882,UCSC-ENCODE-hg19:wgEncodeEH003462,FactorBook:ENCSR000DMH
/experiments/ENCSR000BIY/	ENCSR000BIY	ESR1	ESR1	FactorBook:ENCSR000BIY,UCSC-ENCODE-hg19:wgEncodeEH001536,GEO:GSM803422
/experiments/ENCSR000BQQ/	ENCSR000BQQ	TCF12	TCF12	UCSC-ENCODE-hg19:wgEncodeEH002312,FactorBook:ENCSR000BQQ,GEO:GSM1010746
/experiments/ENCSR000ECF/	ENCSR000ECF	RFX5	RFX5	UCSC-ENCODE-hg19:wgEncodeEH001835,FactorBook:ENCSR000ECF,GEO:GSM935382
/experiments/ENCSR000DZZ/	ENCSR000DZZ	TBP	TBP	FactorBook:ENCSR000DZZ,UCSC-ENCODE-hg19:wgEncodeEH001798,GEO:GSM935277
/experiments/ENCSR000DKB/	ENCSR000DKB	FOS	FOS	UCSC-ENCODE-hg19:wgEncodeEH001207,FactorBook:ENCSR000DKB,GEO:GSM777644
/experiments/ENCSR000EGZ/	ENCSR000EGZ	MXI1	MXI1	GEO:GSM935497,FactorBook:ENCSR000EGZ,UCSC-ENCODE-hg19:wgEncodeEH001827
/experiments/ENCSR000BNG/	ENCSR000BNG	MEF2C	MEF2C	FactorBook:ENCSR000BNG,GEO:GSM803420,UCSC-ENCODE-hg19:wgEncodeEH001648
/experiments/ENCSR899BKM/	ENCSR899BKM	ZNF687	ZNF687	GEO:GSE92150,FactorBook:ENCSR899BKM
/experiments/ENCSR000EFA/	ENCSR000EFA	JUN	JUN	UCSC-ENCODE-hg19:wgEncodeEH000719,GEO:GSM935278,FactorBook:ENCSR000EFA
/experiments/ENCSR993LMB/	ENCSR993LMB	TGIF2	TGIF2	GEO:GSE96512,FactorBook:ENCSR993LMB
/experiments/ENCSR860UHK/	ENCSR860UHK	CBFB	CBFB	FactorBook:ENCSR860UHK,GEO:GSE96428
/experiments/ENCSR000DUM/	ENCSR000DUM	CTCF	CTCF	FactorBook:ENCSR000DUM,GEO:GSM1022671,UCSC-ENCODE-hg19:wgEncodeEH001895
/experiments/ENCSR000EUP/	ENCSR000EUP	MAX	MAX	UCSC-ENCODE-hg19:wgEncodeEH001757,GEO:GSM935348,FactorBook:ENCSR000EUP
/experiments/ENCSR171FUX/	ENCSR171FUX	FOXK2	FOXK2	FactorBook:ENCSR171FUX,GEO:GSE91547
/experiments/ENCSR000EVR/	ENCSR000EVR	ZNF274	ZNF274	FactorBook:ENCSR000EVR,GEO:GSM935350,UCSC-ENCODE-hg19:wgEncodeEH001755
/experiments/ENCSR648INT/	ENCSR648INT	ILK	ILK	GEO:GSE91950,FactorBook:ENCSR648INT
/experiments/ENCSR000BPW/	ENCSR000BPW	EP300	EP300	GEO:GSM1010827,FactorBook:ENCSR000BPW,UCSC-ENCODE-hg19:wgEncodeEH002292
/experiments/ENCSR841YWU/	ENCSR841YWU	E4F1	E4F1	FactorBook:ENCSR841YWU,GEO:GSE127582
/experiments/ENCSR750LYM/	ENCSR750LYM	NR2C2	NR2C2	FactorBook:ENCSR750LYM,GEO:GSE105970
/experiments/ENCSR077DKV/	ENCSR077DKV	CREM	CREM	GEO:GSE95909,FactorBook:ENCSR077DKV
/experiments/ENCSR635GTR/	ENCSR635GTR	TEAD2	TEAD2	GEO:GSE91936,FactorBook:ENCSR635GTR
/experiments/ENCSR231ENE/	ENCSR231ENE	ARID3A	ARID3A	GEO:GSE91595,FactorBook:ENCSR231ENE
/experiments/ENCSR000BPZ/	ENCSR000BPZ	ZBTB33	ZBTB33	UCSC-ENCODE-hg19:wgEncodeEH002295,FactorBook:ENCSR000BPZ,GEO:GSM1010832
/experiments/ENCSR950NAZ/	ENCSR950NAZ	LCORL	LCORL	FactorBook:ENCSR950NAZ,GEO:GSE105913
/experiments/ENCSR000DQY/	ENCSR000DQY	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000393,FactorBook:ENCSR000DQY,GEO:GSM749711
/experiments/ENCSR205FOW/	ENCSR205FOW	ATF3	ATF3	FactorBook:ENCSR205FOW,GEO:GSE95983
/experiments/ENCSR445QRF/	ENCSR445QRF	HNF4A	HNF4A	FactorBook:ENCSR445QRF,GEO:GSE96176
/experiments/ENCSR140DSL/	ENCSR140DSL	MAFF	MAFF	GEO:GSE91526,FactorBook:ENCSR140DSL
/experiments/ENCSR000DND/	ENCSR000DND	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH003463,GEO:GSM1006881,FactorBook:ENCSR000DND
/experiments/ENCSR364SNE/	ENCSR364SNE	POU5F1	POU5F1	GEO:GSE127606,FactorBook:ENCSR364SNE
/experiments/ENCSR815ZDS/	ENCSR815ZDS	SREBF1	SREBF1	GEO:GSE92075,FactorBook:ENCSR815ZDS
/experiments/ENCSR000BTF/	ENCSR000BTF	REST	REST	GEO:GSM1010754,FactorBook:ENCSR000BTF,UCSC-ENCODE-hg19:wgEncodeEH003247
/experiments/ENCSR000EGJ/	ENCSR000EGJ	MYC	MYC	UCSC-ENCODE-hg19:wgEncodeEH002800,FactorBook:ENCSR000EGJ,GEO:GSM935516
/experiments/ENCSR000BNK/	ENCSR000BNK	CTCFL	CTCFL	UCSC-ENCODE-hg19:wgEncodeEH001652,GEO:GSM803401,FactorBook:ENCSR000BNK
/experiments/ENCSR000DOC/	ENCSR000DOC	BRF2	BRF2	GEO:GSM935490,UCSC-ENCODE-hg19:wgEncodeEH000767,FactorBook:ENCSR000DOC
/experiments/ENCSR000ECI/	ENCSR000ECI	ELK1	ELK1	FactorBook:ENCSR000ECI,UCSC-ENCODE-hg19:wgEncodeEH002864,GEO:GSM935326
/experiments/ENCSR000BMT/	ENCSR000BMT	NANOG	NANOG	FactorBook:ENCSR000BMT,GEO:GSM803437,UCSC-ENCODE-hg19:wgEncodeEH001635
/experiments/ENCSR000DYI/	ENCSR000DYI	CEBPB	CEBPB	GEO:GSM935630,UCSC-ENCODE-hg19:wgEncodeEH002818,FactorBook:ENCSR000DYI
/experiments/ENCSR000BII/	ENCSR000BII	POU2F2	POU2F2	UCSC-ENCODE-hg19:wgEncodeEH001520,FactorBook:ENCSR000BII,GEO:GSM803397
/experiments/ENCSR000EDF/	ENCSR000EDF	IRF3	IRF3	GEO:GSM935570,FactorBook:ENCSR000EDF,UCSC-ENCODE-hg19:wgEncodeEH001788
/experiments/ENCSR000DPP/	ENCSR000DPP	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000977,GEO:GSM749750,FactorBook:ENCSR000DPP
/experiments/ENCSR000BKW/	ENCSR000BKW	FOXA1	FOXA1	GEO:GSM803444,UCSC-ENCODE-hg19:wgEncodeEH001586,FactorBook:ENCSR000BKW
/experiments/ENCSR000EGL/	ENCSR000EGL	IRF1	IRF1	UCSC-ENCODE-hg19:wgEncodeEH002798,FactorBook:ENCSR000EGL,GEO:GSM935504
/experiments/ENCSR000ANO/	ENCSR000ANO	CTCF	CTCF	GEO:GSM733695,FactorBook:ENCSR000ANO,UCSC-ENCODE-hg19:wgEncodeEH000120
/experiments/ENCSR000BIR/	ENCSR000BIR	SP1	SP1	GEO:GSM803377,FactorBook:ENCSR000BIR,UCSC-ENCODE-hg19:wgEncodeEH001529
/experiments/ENCSR000DRJ/	ENCSR000DRJ	CTCF	CTCF	GEO:GSM849303,UCSC-ENCODE-hg19:wgEncodeEH002052,FactorBook:ENCSR000DRJ
/experiments/ENCSR000EZD/	ENCSR000EZD	MYC	MYC	GEO:GSM935320,FactorBook:ENCSR000EZD,UCSC-ENCODE-hg19:wgEncodeEH000648
/experiments/ENCSR000BJD/	ENCSR000BJD	RXRA	RXRA	FactorBook:ENCSR000BJD,GEO:GSM803341,UCSC-ENCODE-hg19:wgEncodeEH001541
/experiments/ENCSR000FAZ/	ENCSR000FAZ	MYC	MYC	GEO:GSM935428,FactorBook:ENCSR000FAZ,UCSC-ENCODE-hg19:wgEncodeEH000659
/experiments/ENCSR000BJC/	ENCSR000BJC	NR3C1	NR3C1	FactorBook:ENCSR000BJC,UCSC-ENCODE-hg19:wgEncodeEH001540,GEO:GSM803340
/experiments/ENCSR000ECM/	ENCSR000ECM	RCOR1	RCOR1	GEO:GSM935578,UCSC-ENCODE-hg19:wgEncodeEH002844,FactorBook:ENCSR000ECM
/experiments/ENCSR000BJK/	ENCSR000BJK	GABPA	GABPA	UCSC-ENCODE-hg19:wgEncodeEH001548,FactorBook:ENCSR000BJK,GEO:GSM803343
/experiments/ENCSR000BLV/	ENCSR000BLV	SRF	SRF	FactorBook:ENCSR000BLV,UCSC-ENCODE-hg19:wgEncodeEH001611,GEO:GSM803502
/experiments/ENCSR000BLO/	ENCSR000BLO	GABPA	GABPA	GEO:GSM803524,UCSC-ENCODE-hg19:wgEncodeEH001604,FactorBook:ENCSR000BLO
/experiments/ENCSR934NHU/	ENCSR934NHU	MXI1	MXI1	FactorBook:ENCSR934NHU,GEO:GSE127642
/experiments/ENCSR000DUU/	ENCSR000DUU	CTCF	CTCF	UCSC-ENCODE-hg19:wgEncodeEH000985,FactorBook:ENCSR000DUU,GEO:GSM749675
/experiments/ENCSR000ECN/	ENCSR000ECN	MAX	MAX	UCSC-ENCODE-hg19:wgEncodeEH002830,GEO:GSM935405,FactorBook:ENCSR000ECN
/experiments/ENCSR000BRG/	ENCSR000BRG	EGR1	EGR1	FactorBook:ENCSR000BRG,UCSC-ENCODE-hg19:wgEncodeEH002328,GEO:GSM1010730
/experiments/ENCSR000EUM/	ENCSR000EUM	YY1	YY1	FactorBook:ENCSR000EUM,GEO:GSM935482,UCSC-ENCODE-hg19:wgEncodeEH000695
/experiments/ENCSR000EAG/	ENCSR000EAG	RELA	RELA	GEO:GSM935478,FactorBook:ENCSR000EAG,UCSC-ENCODE-hg19:wgEncodeEH000690
/experiments/ENCSR000BHX/	ENCSR000BHX	USF1	USF1	GEO:GSM803457,UCSC-ENCODE-hg19:wgEncodeEH001509,FactorBook:ENCSR000BHX
/experiments/ENCSR000EWL/	ENCSR000EWL	E2F4	E2F4	UCSC-ENCODE-hg19:wgEncodeEH000671,FactorBook:ENCSR000EWL,GEO:GSM935600
/experiments/ENCSR000EDP/	ENCSR000EDP	ARID3A	ARID3A	FactorBook:ENCSR000EDP,GEO:GSM935275,UCSC-ENCODE-hg19:wgEncodeEH002858
/experiments/ENCSR000BLT/	ENCSR000BLT	YY1	YY1	GEO:GSM803516,FactorBook:ENCSR000BLT,UCSC-ENCODE-hg19:wgEncodeEH001609
/experiments/ENCSR000BKY/	ENCSR000BKY	FOXA1	FOXA1	FactorBook:ENCSR000BKY,UCSC-ENCODE-hg19:wgEncodeEH001588,GEO:GSM803409
/experiments/ENCSR000BJS/	ENCSR000BJS	ESR1	ESR1	GEO:GSM803374,UCSC-ENCODE-hg19:wgEncodeEH001556,FactorBook:ENCSR000BJS
/experiments/ENCSR000BMB/	ENCSR000BMB	ELF1	ELF1	GEO:GSM803496,FactorBook:ENCSR000BMB,UCSC-ENCODE-hg19:wgEncodeEH001617
/experiments/ENCSR000BID/	ENCSR000BID	BHLHE40	BHLHE40	GEO:GSM803483,FactorBook:ENCSR000BID,UCSC-ENCODE-hg19:wgEncodeEH001515
/experiments/ENCSR000AUQ/	ENCSR000AUQ	EP300	EP300	FactorBook:ENCSR000AUQ,GEO:GSM1003513,UCSC-ENCODE-hg19:wgEncodeEH003126
/experiments/ENCSR000EUY/	ENCSR000EUY	TCF7L2	TCF7L2	GEO:GSM782124,FactorBook:ENCSR000EUY,UCSC-ENCODE-hg19:wgEncodeEH002022
/experiments/ENCSR000EYZ/	ENCSR000EYZ	FOS	FOS	FactorBook:ENCSR000EYZ,UCSC-ENCODE-hg19:wgEncodeEH000622,GEO:GSM935409
/experiments/ENCSR000BLF/	ENCSR000BLF	HNF4A	HNF4A	FactorBook:ENCSR000BLF,UCSC-ENCODE-hg19:wgEncodeEH001595,GEO:GSM803460
/experiments/ENCSR000BQH/	ENCSR000BQH	BCL3	BCL3	GEO:GSM1010775,FactorBook:ENCSR000BQH,UCSC-ENCODE-hg19:wgEncodeEH002303
/experiments/ENCSR000BJY/	ENCSR000BJY	ATF3	ATF3	FactorBook:ENCSR000BJY,GEO:GSM803508,UCSC-ENCODE-hg19:wgEncodeEH001562
/experiments/ENCSR000BKN/	ENCSR000BKN	ESR1	ESR1	UCSC-ENCODE-hg19:wgEncodeEH001577,FactorBook:ENCSR000BKN,GEO:GSM803539
/experiments/ENCSR000BLL/	ENCSR000BLL	ESR1	ESR1	UCSC-ENCODE-hg19:wgEncodeEH001601,FactorBook:ENCSR000BLL,GEO:GSM803519
/experiments/ENCSR000ECK/	ENCSR000ECK	MAFK	MAFK	GEO:GSM935290,UCSC-ENCODE-hg19:wgEncodeEH002856,FactorBook:ENCSR000ECK
/experiments/ENCSR000DYJ/	ENCSR000DYJ	BHLHE40	BHLHE40	UCSC-ENCODE-hg19:wgEncodeEH002817,FactorBook:ENCSR000DYJ,GEO:GSM935440
/experiments/ENCSR000BNA/	ENCSR000BNA	ZBTB33	ZBTB33	FactorBook:ENCSR000BNA,UCSC-ENCODE-hg19:wgEncodeEH001642,GEO:GSM803418
/experiments/ENCSR000EVF/	ENCSR000EVF	TCF7L2	TCF7L2	FactorBook:ENCSR000EVF,UCSC-ENCODE-hg19:wgEncodeEH002069,GEO:GSM816436
/experiments/ENCSR000ECJ/	ENCSR000ECJ	ZKSCAN1	ZKSCAN1	UCSC-ENCODE-hg19:wgEncodeEH002857,FactorBook:ENCSR000ECJ,GEO:GSM935362
/experiments/ENCSR000EWV/	ENCSR000EWV	GATA3	GATA3	GEO:GSM825711,FactorBook:ENCSR000EWV,UCSC-ENCODE-hg19:wgEncodeEH002035
/experiments/ENCSR000BHJ/	ENCSR000BHJ	PAX5	PAX5	FactorBook:ENCSR000BHJ,GEO:GSM803362,UCSC-ENCODE-hg19:wgEncodeEH001495
/experiments/ENCSR000BQD/	ENCSR000BQD	ESR1	ESR1	UCSC-ENCODE-hg19:wgEncodeEH002299,FactorBook:ENCSR000BQD,GEO:GSM1010823
/experiments/ENCSR000BHE/	ENCSR000BHE	NR3C1	NR3C1	FactorBook:ENCSR000BHE,UCSC-ENCODE-hg19:wgEncodeEH001490,GEO:GSM803357
