12776	M04920_2.00	GSC2	Cis-BP	3.1.3.9.2
12777	M04921_2.00	GSC2	Cis-BP	3.1.3.9.2
12778	M01503_2.00	DLX3	Cis-BP	3.1.2.5.3
12779	M01504_2.00	DLX3	Cis-BP	3.1.2.5.3
12780	M03081_2.00	DLX3	Cis-BP	3.1.2.5.3
12781	M04922_2.00	DLX3	Cis-BP	3.1.2.5.3
12782	M04923_2.00	DLX3	Cis-BP	3.1.2.5.3
12783	M04924_2.00	DLX3	Cis-BP	3.1.2.5.3
12784	M04925_2.00	DLX3	Cis-BP	3.1.2.5.3
12785	M04926_2.00	DLX3	Cis-BP	3.1.2.5.3
12786	M04927_2.00	DLX3	Cis-BP	3.1.2.5.3
12787	M09129_2.00	DLX3	Cis-BP	3.1.2.5.3
12788	M03082_2.00	PITX1	Cis-BP	3.1.3.19.1
12789	M03083_2.00	PITX1	Cis-BP	3.1.3.19.1
12790	M03084_2.00	PITX1	Cis-BP	3.1.3.19.1
12791	M04928_2.00	PITX1	Cis-BP	3.1.3.19.1
12792	M04929_2.00	PITX1	Cis-BP	3.1.3.19.1
12793	M04930_2.00	PITX1	Cis-BP	3.1.3.19.1
12794	M04931_2.00	PITX1	Cis-BP	3.1.3.19.1
12795	M03085_2.00	HOXA9	Cis-BP	3.1.1.8.1
12796	M03086_2.00	HOXA9	Cis-BP	3.1.1.8.1
12797	M04932_2.00	HOXA9	Cis-BP	3.1.1.8.1
12798	M04933_2.00	HOXA9	Cis-BP	3.1.1.8.1
12799	M04934_2.00	HOXA9	Cis-BP	3.1.1.8.1
12800	M04935_2.00	HOXA9	Cis-BP	3.1.1.8.1
12801	M09130_2.00	HOXA9	Cis-BP	3.1.1.8.1
12802	M09131_2.00	HOXA9	Cis-BP	3.1.1.8.1
12803	M04936_2.00	LHX5	Cis-BP	3.1.5.2.2
12804	M04937_2.00	LHX5	Cis-BP	3.1.5.2.2
12805	M04938_2.00	LHX5	Cis-BP	3.1.5.2.2
12806	M04939_2.00	SIX4	Cis-BP	3.1.6.3.1
12807	M04940_2.00	SIX4	Cis-BP	3.1.6.3.1
12808	M00266_2.00	VSX1	Cis-BP	3.1.3.28.1
12809	M00267_2.00	VSX1	Cis-BP	3.1.3.28.1
12810	M00268_2.00	VSX1	Cis-BP	3.1.3.28.1
12811	M00269_2.00	VSX1	Cis-BP	3.1.3.28.1
12812	M03087_2.00	VSX1	Cis-BP	3.1.3.28.1
12813	M03088_2.00	VSX1	Cis-BP	3.1.3.28.1
12814	M04941_2.00	VSX1	Cis-BP	3.1.3.28.1
12815	M04942_2.00	VSX1	Cis-BP	3.1.3.28.1
12816	M04943_2.00	VSX1	Cis-BP	3.1.3.28.1
12817	M04944_2.00	VSX1	Cis-BP	3.1.3.28.1
12818	M04945_2.00	VSX1	Cis-BP	3.1.3.28.1
12819	M04946_2.00	VSX1	Cis-BP	3.1.3.28.1
12820	M05869_2.00	VSX1	Cis-BP	3.1.3.28.1
12821	M03089_2.00	RHOXF1	Cis-BP	3.1.3.23.1
12822	M03090_2.00	RHOXF1	Cis-BP	3.1.3.23.1
12823	M03091_2.00	RHOXF1	Cis-BP	3.1.3.23.1
12824	M03092_2.00	RHOXF1	Cis-BP	3.1.3.23.1
12825	M04947_2.00	RHOXF1	Cis-BP	3.1.3.23.1
12826	M04948_2.00	RHOXF1	Cis-BP	3.1.3.23.1
12827	M00270_2.00	CRX	Cis-BP	3.1.3.17.3
12828	M00271_2.00	CRX	Cis-BP	3.1.3.17.3
12829	M00272_2.00	CRX	Cis-BP	3.1.3.17.3
12830	M00273_2.00	CRX	Cis-BP	3.1.3.17.3
12831	M00274_2.00	CRX	Cis-BP	3.1.3.17.3
12832	M00275_2.00	CRX	Cis-BP	3.1.3.17.3
12833	M04949_2.00	CRX	Cis-BP	3.1.3.17.3
12834	M04950_2.00	CRX	Cis-BP	3.1.3.17.3
12835	M09132_2.00	CRX	Cis-BP	3.1.3.17.3
12836	M03093_2.00	MEIS3	Cis-BP	3.1.4.2.3
12837	M03094_2.00	MEIS3	Cis-BP	3.1.4.2.3
12838	M04951_2.00	MEIS3	Cis-BP	3.1.4.2.3
12839	M04952_2.00	MEIS3	Cis-BP	3.1.4.2.3
12840	M00276_2.00	PBX4	Cis-BP	3.1.4.4.4
12841	M00277_2.00	PBX4	Cis-BP	3.1.4.4.4
12842	M03095_2.00	DLX5	Cis-BP	3.1.2.5.5
12843	M04953_2.00	DLX5	Cis-BP	3.1.2.5.5
12844	M04954_2.00	DLX5	Cis-BP	3.1.2.5.5
12845	M04955_2.00	DLX5	Cis-BP	3.1.2.5.5
12846	M04956_2.00	DLX5	Cis-BP	3.1.2.5.5
12847	M04957_2.00	DLX5	Cis-BP	3.1.2.5.5
12848	M04958_2.00	DLX5	Cis-BP	3.1.2.5.5
12849	M03096_2.00	HOXA1	Cis-BP	3.1.1.1.1
12850	M04959_2.00	HOXA1	Cis-BP	3.1.1.1.1
12851	M04960_2.00	HOXA1	Cis-BP	3.1.1.1.1
12852	M04961_2.00	HOXA1	Cis-BP	3.1.1.1.1
12853	M09133_2.00	HOXA1	Cis-BP	3.1.1.1.1
12854	M02083_2.00	HOXA2	Cis-BP	3.1.1.2.1
12855	M03097_2.00	HOXA2	Cis-BP	3.1.1.2.1
12856	M04962_2.00	HOXA2	Cis-BP	3.1.1.2.1
12857	M04963_2.00	HOXA2	Cis-BP	3.1.1.2.1
12858	M04964_2.00	HOXA2	Cis-BP	3.1.1.2.1
12859	M04965_2.00	HOXA2	Cis-BP	3.1.1.2.1
12860	M04966_2.00	HOXA2	Cis-BP	3.1.1.2.1
12861	M04967_2.00	HOXA2	Cis-BP	3.1.1.2.1
12862	M10651_2.00	HOXA3	Cis-BP	3.1.1.3.1
12863	M04968_2.00	HOXA5	Cis-BP	3.1.1.5.1
12864	M04969_2.00	HOXA5	Cis-BP	3.1.1.5.1
12865	M04970_2.00	HOXA5	Cis-BP	3.1.1.5.1
12866	M04971_2.00	HOXA5	Cis-BP	3.1.1.5.1
12867	M04972_2.00	HOXA5	Cis-BP	3.1.1.5.1
12868	M04973_2.00	HOXA5	Cis-BP	3.1.1.5.1
12869	M08457_2.00	HOXA5	Cis-BP	3.1.1.5.1
12870	M10652_2.00	HOXA5	Cis-BP	3.1.1.5.1
12871	M04974_2.00	HOXA6	Cis-BP	3.1.1.6.1
12872	M04975_2.00	HOXA6	Cis-BP	3.1.1.6.1
12873	M04976_2.00	HOXA6	Cis-BP	3.1.1.6.1
12874	M03098_2.00	HOXA13	Cis-BP	3.1.1.8.13
12875	M03099_2.00	HOXA13	Cis-BP	3.1.1.8.13
12876	M03100_2.00	HOXA13	Cis-BP	3.1.1.8.13
12877	M03101_2.00	HOXA13	Cis-BP	3.1.1.8.13
12878	M04977_2.00	HOXA13	Cis-BP	3.1.1.8.13
12879	M04978_2.00	HOXA13	Cis-BP	3.1.1.8.13
12880	M04979_2.00	HOXA13	Cis-BP	3.1.1.8.13
12881	M04980_2.00	HOXA13	Cis-BP	3.1.1.8.13
12882	M04981_2.00	HOXA13	Cis-BP	3.1.1.8.13
12883	M04982_2.00	HOXA13	Cis-BP	3.1.1.8.13
12884	M04983_2.00	HOXA13	Cis-BP	3.1.1.8.13
12885	M04984_2.00	HOXA13	Cis-BP	3.1.1.8.13
12886	M09134_2.00	HOXA13	Cis-BP	3.1.1.8.13
12887	M03102_2.00	EVX1	Cis-BP	3.1.1.10.1
12888	M04985_2.00	EVX1	Cis-BP	3.1.1.10.1
12889	M04986_2.00	EVX1	Cis-BP	3.1.1.10.1
12890	M04987_2.00	EVX1	Cis-BP	3.1.1.10.1
12891	M02084_2.00	NOBOX	Cis-BP	3.1.3.15.1
12892	M09135_2.00	NOBOX	Cis-BP	3.1.3.15.1
12893	M03103_2.00	MEOX2	Cis-BP	3.1.1.14.2
12894	M03104_2.00	MEOX2	Cis-BP	3.1.1.14.2
12895	M03105_2.00	MEOX2	Cis-BP	3.1.1.14.2
12896	M04988_2.00	MEOX2	Cis-BP	3.1.1.14.2
12897	M04989_2.00	MEOX2	Cis-BP	3.1.1.14.2
12898	M04990_2.00	MEOX2	Cis-BP	3.1.1.14.2
12899	M04991_2.00	MEOX2	Cis-BP	3.1.1.14.2
12900	M02085_2.00	LHX2	Cis-BP	3.1.5.3.1
12901	M03106_2.00	LHX2	Cis-BP	3.1.5.3.1
12902	M03107_2.00	LHX2	Cis-BP	3.1.5.3.1
12903	M09136_2.00	LHX2	Cis-BP	3.1.5.3.1
12904	M02086_2.00	LHX6	Cis-BP	3.1.5.5.1
12905	M03108_2.00	LHX6	Cis-BP	3.1.5.5.1
12906	M03109_2.00	LHX6	Cis-BP	3.1.5.5.1
12907	M03110_2.00	LHX6	Cis-BP	3.1.5.5.1
12908	M04992_2.00	LHX6	Cis-BP	3.1.5.5.1
12909	M04993_2.00	LHX6	Cis-BP	3.1.5.5.1
12910	M04994_2.00	LHX6	Cis-BP	3.1.5.5.1
12911	M04995_2.00	LHX6	Cis-BP	3.1.5.5.1
12912	M04996_2.00	LHX6	Cis-BP	3.1.5.5.1
12913	M05870_2.00	LHX6	Cis-BP	3.1.5.5.1
12914	M09137_2.00	LHX3	Cis-BP	3.1.5.4.1
12915	M05233_2.00	TLX1	Cis-BP	3.1.2.21.1
12916	M03111_2.00	PITX3	Cis-BP	3.1.3.19.3
12917	M04997_2.00	PITX3	Cis-BP	3.1.3.19.3
12918	M04998_2.00	PITX3	Cis-BP	3.1.3.19.3
12919	M04999_2.00	HOXB6	Cis-BP	3.1.1.6.2
12920	M05000_2.00	HOXB6	Cis-BP	3.1.1.6.2
12921	M05001_2.00	HOXB6	Cis-BP	3.1.1.6.2
12922	M03112_2.00	DLX4	Cis-BP	3.1.2.5.4
12923	M05002_2.00	DLX4	Cis-BP	3.1.2.5.4
12924	M05003_2.00	DLX4	Cis-BP	3.1.2.5.4
12925	M05004_2.00	DLX4	Cis-BP	3.1.2.5.4
12926	M05005_2.00	DLX4	Cis-BP	3.1.2.5.4
12927	M05006_2.00	DLX4	Cis-BP	3.1.2.5.4
12928	M05007_2.00	DLX4	Cis-BP	3.1.2.5.4
12929	M00278_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12930	M00279_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12931	M00280_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12932	M00281_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12933	M00282_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12934	M03113_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12935	M03114_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12936	M05008_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12937	M05009_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12938	M05010_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12939	M05011_2.00	PHOX2B	Cis-BP	3.1.3.18.2
12940	M05012_2.00	NKX3-2	Cis-BP	3.1.2.16.2
12941	M05013_2.00	NKX3-2	Cis-BP	3.1.2.16.2
12942	M05014_2.00	NKX3-2	Cis-BP	3.1.2.16.2
12943	M09138_2.00	NKX3-2	Cis-BP	3.1.2.16.2
12944	M00451_2.00	DBX1	Cis-BP	3.1.2.4.1
12945	M05015_2.00	NANOG	Cis-BP	3.1.2.12.1
12946	M05016_2.00	NANOG	Cis-BP	3.1.2.12.1
12947	M05017_2.00	NANOG	Cis-BP	3.1.2.12.1
12948	M09139_2.00	NANOG	Cis-BP	3.1.2.12.1
12949	M00416_2.00	IRX4	Cis-BP	3.1.4.1.4
12950	M03115_2.00	CDX1	Cis-BP	3.1.1.9.1
12951	M05018_2.00	CDX1	Cis-BP	3.1.1.9.1
12952	M05019_2.00	CDX1	Cis-BP	3.1.1.9.1
12953	M09140_2.00	CDX1	Cis-BP	3.1.1.9.1
12954	M02087_2.00	TLX2	Cis-BP	3.1.2.21.2
12955	M05020_2.00	TLX2	Cis-BP	3.1.2.21.2
12956	M05021_2.00	TLX2	Cis-BP	3.1.2.21.2
12957	M10672_2.00	TLX2	Cis-BP	3.1.2.21.2
12958	M03116_2.00	OTX1	Cis-BP	3.1.3.17.1
12959	M03117_2.00	OTX1	Cis-BP	3.1.3.17.1
12960	M05022_2.00	OTX1	Cis-BP	3.1.3.17.1
12961	M05023_2.00	OTX1	Cis-BP	3.1.3.17.1
12962	M05024_2.00	OTX1	Cis-BP	3.1.3.17.1
12963	M05025_2.00	OTX1	Cis-BP	3.1.3.17.1
12964	M03118_2.00	DLX2	Cis-BP	3.1.2.5.2
12965	M05026_2.00	DLX2	Cis-BP	3.1.2.5.2
12966	M05027_2.00	DLX2	Cis-BP	3.1.2.5.2
12967	M05028_2.00	DLX2	Cis-BP	3.1.2.5.2
12968	M05029_2.00	DLX2	Cis-BP	3.1.2.5.2
12969	M00283_2.00	VAX2	Cis-BP	3.1.2.22.2
12970	M00284_2.00	VAX2	Cis-BP	3.1.2.22.2
12971	M03119_2.00	VAX2	Cis-BP	3.1.2.22.2
12972	M05030_2.00	VAX2	Cis-BP	3.1.2.22.2
12973	M05031_2.00	VAX2	Cis-BP	3.1.2.22.2
12974	M03120_2.00	PRRX1	Cis-BP	3.1.3.21.1
12975	M03121_2.00	PRRX1	Cis-BP	3.1.3.21.1
12976	M03122_2.00	PRRX1	Cis-BP	3.1.3.21.1
12977	M03123_2.00	TGIF2	Cis-BP	3.1.4.6.2
12978	M05032_2.00	TGIF2	Cis-BP	3.1.4.6.2
12979	M05033_2.00	TGIF2	Cis-BP	3.1.4.6.2
12980	M05034_2.00	TGIF2	Cis-BP	3.1.4.6.2
12981	M05035_2.00	TGIF2	Cis-BP	3.1.4.6.2
12982	M00285_2.00	VSX2	Cis-BP	3.1.3.28.2
12983	M00286_2.00	VSX2	Cis-BP	3.1.3.28.2
12984	M00287_2.00	VSX2	Cis-BP	3.1.3.28.2
12985	M03124_2.00	VSX2	Cis-BP	3.1.3.28.2
12986	M05036_2.00	VSX2	Cis-BP	3.1.3.28.2
12987	M05037_2.00	VSX2	Cis-BP	3.1.3.28.2
12988	M05038_2.00	VSX2	Cis-BP	3.1.3.28.2
12989	M05039_2.00	VSX2	Cis-BP	3.1.3.28.2
12990	M05040_2.00	VSX2	Cis-BP	3.1.3.28.2
12991	M05041_2.00	VSX2	Cis-BP	3.1.3.28.2
12992	M10676_2.00	VSX2	Cis-BP	3.1.3.28.2
12993	M05042_2.00	NKX2-3	Cis-BP	3.1.2.17.1
12994	M05043_2.00	NKX2-3	Cis-BP	3.1.2.17.1
12995	M05044_2.00	NKX2-3	Cis-BP	3.1.2.17.1
12996	M05045_2.00	NKX2-3	Cis-BP	3.1.2.17.1
12997	M05046_2.00	NKX2-3	Cis-BP	3.1.2.17.1
12998	M05047_2.00	NKX2-3	Cis-BP	3.1.2.17.1
12999	M05048_2.00	HOXB8	Cis-BP	3.1.1.7.1
13000	M05049_2.00	HOXB8	Cis-BP	3.1.1.7.1
13001	M05050_2.00	HOXB8	Cis-BP	3.1.1.7.1
13002	M09141_2.00	HOXB8	Cis-BP	3.1.1.7.1
13003	M03125_2.00	HOXB5	Cis-BP	3.1.1.5.2
13004	M05051_2.00	HOXB5	Cis-BP	3.1.1.5.2
13005	M05052_2.00	HOXB5	Cis-BP	3.1.1.5.2
13006	M05053_2.00	HOXB5	Cis-BP	3.1.1.5.2
13007	M05054_2.00	HOXB5	Cis-BP	3.1.1.5.2
13008	M05055_2.00	HOXB5	Cis-BP	3.1.1.5.2
13009	M05056_2.00	HOXB5	Cis-BP	3.1.1.5.2
13010	M03126_2.00	HOXB3	Cis-BP	3.1.1.3.2
13011	M05057_2.00	HOXB1	Cis-BP	3.1.1.1.2
13012	M05058_2.00	HOXB1	Cis-BP	3.1.1.1.2
13013	M05059_2.00	HOXB1	Cis-BP	3.1.1.1.2
13014	M00288_2.00	MSX2	Cis-BP	3.1.2.11.2
13015	M00289_2.00	MSX2	Cis-BP	3.1.2.11.2
13016	M00290_2.00	MSX2	Cis-BP	3.1.2.11.2
13017	M03127_2.00	MSX2	Cis-BP	3.1.2.11.2
13018	M03128_2.00	MSX2	Cis-BP	3.1.2.11.2
13019	M05060_2.00	MSX2	Cis-BP	3.1.2.11.2
13020	M05061_2.00	MSX2	Cis-BP	3.1.2.11.2
13021	M05062_2.00	MSX2	Cis-BP	3.1.2.11.2
13022	M05063_2.00	LHX4	Cis-BP	3.1.5.4.2
13023	M05064_2.00	LHX4	Cis-BP	3.1.5.4.2
13024	M05065_2.00	LHX4	Cis-BP	3.1.5.4.2
13025	M05066_2.00	LHX4	Cis-BP	3.1.5.4.2
13026	M05067_2.00	LHX4	Cis-BP	3.1.5.4.2
13027	M05068_2.00	LHX4	Cis-BP	3.1.5.4.2
13028	M05069_2.00	HOXA7	Cis-BP	3.1.1.6.4
13029	M05070_2.00	HOXA7	Cis-BP	3.1.1.6.4
13030	M05071_2.00	HOXA7	Cis-BP	3.1.1.6.4
13031	M03129_2.00	HOXC13	Cis-BP	3.1.1.8.15
13032	M03130_2.00	HOXC13	Cis-BP	3.1.1.8.15
13033	M05072_2.00	HOXC13	Cis-BP	3.1.1.8.15
13034	M05073_2.00	HOXC13	Cis-BP	3.1.1.8.15
13035	M05074_2.00	HOXC13	Cis-BP	3.1.1.8.15
13036	M03131_2.00	HOXC11	Cis-BP	3.1.1.8.9
13037	M03132_2.00	HOXC11	Cis-BP	3.1.1.8.9
13038	M03133_2.00	HOXC11	Cis-BP	3.1.1.8.9
13039	M03134_2.00	HOXC11	Cis-BP	3.1.1.8.9
13040	M05075_2.00	HOXC11	Cis-BP	3.1.1.8.9
13041	M05076_2.00	HOXC11	Cis-BP	3.1.1.8.9
13042	M05077_2.00	HOXC11	Cis-BP	3.1.1.8.9
13043	M05078_2.00	HOXC11	Cis-BP	3.1.1.8.9
13044	M05079_2.00	HOXC11	Cis-BP	3.1.1.8.9
13045	M05080_2.00	HOXC11	Cis-BP	3.1.1.8.9
13046	M05081_2.00	HOXC11	Cis-BP	3.1.1.8.9
13047	M05082_2.00	HOXC11	Cis-BP	3.1.1.8.9
13048	M03135_2.00	HOXC12	Cis-BP	3.1.1.8.11
13049	M03136_2.00	HOXC12	Cis-BP	3.1.1.8.11
13050	M05083_2.00	HOXC12	Cis-BP	3.1.1.8.11
13051	M05084_2.00	HOXC12	Cis-BP	3.1.1.8.11
13052	M05085_2.00	HOXC12	Cis-BP	3.1.1.8.11
13053	M05086_2.00	HOXC12	Cis-BP	3.1.1.8.11
13054	M00291_2.00	ESX1	Cis-BP	3.1.3.8.1
13055	M00292_2.00	ESX1	Cis-BP	3.1.3.8.1
13056	M03137_2.00	ESX1	Cis-BP	3.1.3.8.1
13057	M03138_2.00	ESX1	Cis-BP	3.1.3.8.1
13058	M05087_2.00	ESX1	Cis-BP	3.1.3.8.1
13059	M05088_2.00	ESX1	Cis-BP	3.1.3.8.1
13060	M05089_2.00	ESX1	Cis-BP	3.1.3.8.1
13061	M05090_2.00	ESX1	Cis-BP	3.1.3.8.1
13062	M05091_2.00	BARHL1	Cis-BP	3.1.2.1.1
13063	M05092_2.00	BARHL1	Cis-BP	3.1.2.1.1
13064	M05093_2.00	BARHL1	Cis-BP	3.1.2.1.1
13065	M00385_2.00	NKX2-4	Cis-BP	3.1.2.14.2
13066	M10681_2.00	NKX2-2	Cis-BP	3.1.2.15.1
13067	M05094_2.00	SIX1	Cis-BP	3.1.6.1.1
13068	M05095_2.00	SIX1	Cis-BP	3.1.6.1.1
13069	M05096_2.00	SIX1	Cis-BP	3.1.6.1.1
13070	M05097_2.00	SIX1	Cis-BP	3.1.6.1.1
13071	M08130_2.00	SIX1	Cis-BP	3.1.6.1.1
13072	M09142_2.00	SIX1	Cis-BP	3.1.6.1.1
13073	M05098_2.00	HOXD1	Cis-BP	3.1.1.1.3
13074	M05099_2.00	HOXD1	Cis-BP	3.1.1.1.3
13075	M05100_2.00	HOXD1	Cis-BP	3.1.1.1.3
13076	M05101_2.00	HOXD3	Cis-BP	3.1.1.3.3
13077	M05102_2.00	HOXD3	Cis-BP	3.1.1.3.3
13078	M05103_2.00	HOXD3	Cis-BP	3.1.1.3.3
13079	M05104_2.00	HOXD9	Cis-BP	3.1.1.8.4
13080	M05105_2.00	HOXD9	Cis-BP	3.1.1.8.4
13081	M05106_2.00	HOXD9	Cis-BP	3.1.1.8.4
13082	M05107_2.00	HOXD9	Cis-BP	3.1.1.8.4
13083	M05108_2.00	HOXD9	Cis-BP	3.1.1.8.4
13084	M05109_2.00	HOXD9	Cis-BP	3.1.1.8.4
13085	M05110_2.00	HOXD9	Cis-BP	3.1.1.8.4
13086	M05111_2.00	HOXD9	Cis-BP	3.1.1.8.4
13087	M05112_2.00	HOXD10	Cis-BP	3.1.1.8.7
13088	M05113_2.00	HOXD10	Cis-BP	3.1.1.8.7
13089	M05114_2.00	HOXD10	Cis-BP	3.1.1.8.7
13090	M05115_2.00	HOXD10	Cis-BP	3.1.1.8.7
13091	M05116_2.00	HOXD10	Cis-BP	3.1.1.8.7
13092	M05117_2.00	HOXD10	Cis-BP	3.1.1.8.7
13093	M05118_2.00	HOXD10	Cis-BP	3.1.1.8.7
13094	M05119_2.00	HOXD10	Cis-BP	3.1.1.8.7
13095	M03139_2.00	HOXD11	Cis-BP	3.1.1.8.10
13096	M03140_2.00	HOXD11	Cis-BP	3.1.1.8.10
13097	M05120_2.00	HOXD11	Cis-BP	3.1.1.8.10
13098	M05121_2.00	HOXD11	Cis-BP	3.1.1.8.10
13099	M00293_2.00	HOXD13	Cis-BP	3.1.1.8.16
13100	M00294_2.00	HOXD13	Cis-BP	3.1.1.8.16
13101	M00295_2.00	HOXD13	Cis-BP	3.1.1.8.16
13102	M00296_2.00	HOXD13	Cis-BP	3.1.1.8.16
13103	M00297_2.00	HOXD13	Cis-BP	3.1.1.8.16
13104	M00298_2.00	HOXD13	Cis-BP	3.1.1.8.16
13105	M00299_2.00	HOXD13	Cis-BP	3.1.1.8.16
13106	M00300_2.00	HOXD13	Cis-BP	3.1.1.8.16
13107	M03141_2.00	HOXD13	Cis-BP	3.1.1.8.16
13108	M03142_2.00	HOXD13	Cis-BP	3.1.1.8.16
13109	M05122_2.00	HOXD13	Cis-BP	3.1.1.8.16
13110	M05123_2.00	HOXD13	Cis-BP	3.1.1.8.16
13111	M05124_2.00	HOXD13	Cis-BP	3.1.1.8.16
13112	M05125_2.00	HOXD13	Cis-BP	3.1.1.8.16
13113	M03143_2.00	MNX1	Cis-BP	3.1.1.13.1
13114	M05126_2.00	MNX1	Cis-BP	3.1.1.13.1
13115	M05127_2.00	MNX1	Cis-BP	3.1.1.13.1
13116	M05128_2.00	MNX1	Cis-BP	3.1.1.13.1
13117	M05129_2.00	CDX4	Cis-BP	3.1.1.9.3
13118	M05130_2.00	CDX4	Cis-BP	3.1.1.9.3
13119	M05131_2.00	CDX4	Cis-BP	3.1.1.9.3
13120	M03144_2.00	BARX1	Cis-BP	3.1.2.2.1
13121	M03145_2.00	BARX1	Cis-BP	3.1.2.2.1
13122	M05132_2.00	RHOXF2	Cis-BP	3.1.3.23.2
13123	M05133_2.00	RHOXF2	Cis-BP	3.1.3.23.2
13124	M03146_2.00	GSC	Cis-BP	3.1.3.9.1
13125	M05134_2.00	GSC	Cis-BP	3.1.3.9.1
13126	M05135_2.00	GSC	Cis-BP	3.1.3.9.1
13127	M05136_2.00	GSC	Cis-BP	3.1.3.9.1
13128	M05137_2.00	GSC	Cis-BP	3.1.3.9.1
13129	M02740_2.00	MEIS2	Cis-BP	3.1.4.2.2
13130	M02741_2.00	MEIS2	Cis-BP	3.1.4.2.2
13131	M03147_2.00	MEIS2	Cis-BP	3.1.4.2.2
13132	M03148_2.00	MEIS2	Cis-BP	3.1.4.2.2
13133	M05138_2.00	MEIS2	Cis-BP	3.1.4.2.2
13134	M05139_2.00	MEIS2	Cis-BP	3.1.4.2.2
13135	M05140_2.00	MEIS2	Cis-BP	3.1.4.2.2
13136	M05141_2.00	MEIS2	Cis-BP	3.1.4.2.2
13137	M09143_2.00	MEIS2	Cis-BP	3.1.4.2.2
13138	M03149_2.00	RAX	Cis-BP	3.1.3.22.1
13139	M05142_2.00	RAX	Cis-BP	3.1.3.22.1
13140	M05143_2.00	RAX	Cis-BP	3.1.3.22.1
13141	M05144_2.00	RAX	Cis-BP	3.1.3.22.1
13142	M03150_2.00	HNF1A	Cis-BP	3.1.10.7.1
13143	M09144_2.00	HNF1A	Cis-BP	3.1.10.7.1
13144	M10690_2.00	HNF1A	Cis-BP	3.1.10.7.1
13145	M10693_2.00	HNF1A	Cis-BP	3.1.10.7.1
13146	M02088_2.00	EMX1	Cis-BP	3.1.2.6.1
13147	M03151_2.00	EMX1	Cis-BP	3.1.2.6.1
13148	M03152_2.00	EMX1	Cis-BP	3.1.2.6.1
13149	M05145_2.00	EMX1	Cis-BP	3.1.2.6.1
13150	M05146_2.00	EMX1	Cis-BP	3.1.2.6.1
13151	M05147_2.00	EMX1	Cis-BP	3.1.2.6.1
13152	M05148_2.00	EMX1	Cis-BP	3.1.2.6.1
13153	M00301_2.00	NKX2-8	Cis-BP	3.1.2.15.2
13154	M00302_2.00	NKX2-8	Cis-BP	3.1.2.15.2
13155	M05149_2.00	NKX2-8	Cis-BP	3.1.2.15.2
13156	M05150_2.00	NKX2-8	Cis-BP	3.1.2.15.2
13157	M05151_2.00	NKX2-8	Cis-BP	3.1.2.15.2
13158	M05152_2.00	NKX2-8	Cis-BP	3.1.2.15.2
13159	M09145_2.00	NKX2-8	Cis-BP	3.1.2.15.2
13160	M09146_2.00	NKX2-1	Cis-BP	3.1.2.14.1
13161	M02089_2.00	ZFHX2	Cis-BP	3.1.8.4.1
13162	M00485_2.00	HLX	Cis-BP	3.1.2.9.1
13163	M03153_2.00	LMX1B	Cis-BP	3.1.5.6.2
13164	M03154_2.00	LMX1B	Cis-BP	3.1.5.6.2
13165	M05153_2.00	LMX1B	Cis-BP	3.1.5.6.2
13166	M05154_2.00	LMX1B	Cis-BP	3.1.5.6.2
13167	M05155_2.00	LMX1B	Cis-BP	3.1.5.6.2
13168	M05156_2.00	LMX1B	Cis-BP	3.1.5.6.2
13169	M05157_2.00	LMX1B	Cis-BP	3.1.5.6.2
13170	M05158_2.00	LMX1B	Cis-BP	3.1.5.6.2
13171	M05159_2.00	SIX3	Cis-BP	3.1.6.2.1
13172	M05160_2.00	SIX3	Cis-BP	3.1.6.2.1
13173	M02090_2.00	LBX1	Cis-BP	3.1.2.10.1
13174	M03155_2.00	PDX1	Cis-BP	3.1.1.15.1
13175	M03156_2.00	PDX1	Cis-BP	3.1.1.15.1
13176	M05161_2.00	PDX1	Cis-BP	3.1.1.15.1
13177	M05162_2.00	PDX1	Cis-BP	3.1.1.15.1
13178	M05163_2.00	PDX1	Cis-BP	3.1.1.15.1
13179	M09147_2.00	PDX1	Cis-BP	3.1.1.15.1
13180	M03157_2.00	BARHL2	Cis-BP	3.1.2.1.2
13181	M03158_2.00	BARHL2	Cis-BP	3.1.2.1.2
13182	M03159_2.00	BARHL2	Cis-BP	3.1.2.1.2
13183	M03160_2.00	BARHL2	Cis-BP	3.1.2.1.2
13184	M03161_2.00	BARHL2	Cis-BP	3.1.2.1.2
13185	M03162_2.00	BARHL2	Cis-BP	3.1.2.1.2
13186	M05164_2.00	BARHL2	Cis-BP	3.1.2.1.2
13187	M05165_2.00	BARHL2	Cis-BP	3.1.2.1.2
13188	M05166_2.00	BARHL2	Cis-BP	3.1.2.1.2
13189	M05167_2.00	BARHL2	Cis-BP	3.1.2.1.2
13190	M05168_2.00	BARHL2	Cis-BP	3.1.2.1.2
13191	M05169_2.00	BARHL2	Cis-BP	3.1.2.1.2
