921	Six4_SOLEXA_FBgn0027364	Six4	Flyvector	607
922	slbo_FlyReg_FBgn0005638	slbo	Flyvector	78
923	slbo_SANGER_5_FBgn0005638	slbo	Flyvector	78
924	Slou_Cell_FBgn0002941	Slou	Flyvector	484
925	Slou_SOLEXA_FBgn0002941	Slou	Flyvector	484
926	slp1_NAR_FBgn0003430	slp1	Flyvector	392
927	slp2_SANGER_5_FBgn0004567	slp2	Flyvector	393
928	sna_FlyReg_FBgn0003448	sna	Flyvector	325
929	sna_SANGER_10_FBgn0003448	sna	Flyvector	325
930	sna_SOLEXA_5_FBgn0003448	sna	Flyvector	325
931	So_Cell_FBgn0003460	So	Flyvector	608
932	So_SOLEXA_FBgn0003460	So	Flyvector	608
933	sob_SANGER_10_FBgn0004892	sob	Flyvector	326
934	sob_SOLEXA_5_FBgn0004892	sob	Flyvector	326
935	Sox14_SANGER_10_FBgn0005612	Sox14	Flyvector	414
936	Sox15_SANGER_5_FBgn0005613	Sox15	Flyvector	415
937	Sp1_SANGER_5_FBgn0020378	Sp1	Flyvector	327
938	Sp1_SOLEXA_2.5_FBgn0020378	Sp1	Flyvector	327
939	sqz_SANGER_5_FBgn0010768	sqz	Flyvector	329
940	sqz_SOLEXA_5_FBgn0010768	sqz	Flyvector	329
941	sr_SANGER_5_FBgn0003499	sr	Flyvector	330
942	sr_SOLEXA_5_FBgn0003499	sr	Flyvector	330
943	srp_FlyReg_FBgn0003507	srp	Flyvector	398
944	srp_SANGER_5_FBgn0003507	srp	Flyvector	398
945	ss_tgo_SANGER_10_FBgn0003513	ss_tgo	Flyvector	53
946	ss_tgo_SANGER_10_FBgn0015014	ss_tgo	Flyvector	53
947	sug_SANGER_5_FBgn0033782	sug	Flyvector	335
948	sug_SOLEXA_5_FBgn0033782	sug	Flyvector	335
949	SuH_FlyReg_FBgn0004837	SuH	Flyvector	545
950	suHw_FlyReg_FBgn0003567	suHw	Flyvector	334
951	sv_SOLEXA_5_FBgn0005561	sv	Flyvector	552
952	svp_SANGER_5_FBgn0003651	svp	Flyvector	507
953	tai_Clk_SANGER_5_FBgn0023076	tai	Flyvector	54
954	tai_Clk_SANGER_5_FBgn0041092	tai	Flyvector	54
955	tai_SANGER_5_FBgn0041092	tai	Flyvector	54
956	tap_da_SANGER_5_2_FBgn0000413	tap_da	Flyvector	55
957	tap_da_SANGER_5_2_FBgn0015550	tap_da	Flyvector	55
958	tap_da_SANGER_5_FBgn0000413	tap_da	Flyvector	55
959	tap_da_SANGER_5_FBgn0015550	tap_da	Flyvector	55
960	tgo_cyc_SANGER_5_FBgn0015014	tgo_cyc	Flyvector	56
961	tgo_cyc_SANGER_5_FBgn0023094	tgo_cyc	Flyvector	56
962	tgo_sim_SANGER_5_FBgn0004666	tgo_sim	Flyvector	56
963	tgo_sim_SANGER_5_FBgn0015014	tgo_sim	Flyvector	56
964	tgo_sima_SANGER_5_FBgn0015014	tgo_sima	Flyvector	56
965	tgo_sima_SANGER_5_FBgn0015542	tgo_sima	Flyvector	56
966	tgo_ss_SANGER_5_FBgn0003513	tgo_ss	Flyvector	56
967	tgo_ss_SANGER_5_FBgn0015014	tgo_ss	Flyvector	56
968	tgo_tai_SANGER_5_FBgn0015014	tgo_tai	Flyvector	56
969	tgo_tai_SANGER_5_FBgn0041092	tgo_tai	Flyvector	56
970	tgo_trh_SANGER_5_FBgn0015014	tgo_trh	Flyvector	56
971	Tin_Cell_FBgn0004110	Tin	Flyvector	485
972	tin_FlyReg_FBgn0004110	tin	Flyvector	485
973	Tin_SOLEXA_FBgn0004110	Tin	Flyvector	485
974	tj_SANGER_5_FBgn0000964	tj	Flyvector	79
975	tll_FlyReg_FBgn0003720	tll	Flyvector	508
976	tll_NAR_FBgn0003720	tll	Flyvector	508
977	toy_FlyReg_FBgn0019650	toy	Flyvector	559
978	Trl_FlyReg_FBgn0013263	Trl	Flyvector	341
979	ttk-PA_SANGER_5_FBgn0003870	ttk-PA	Flyvector	343
980	ttk-PA_SOLEXA_FBgn0003870	ttk-PA	Flyvector	343
981	ttk-PF_SANGER_5_FBgn0003870	ttk-PF	Flyvector	343
982	ttk-PF_SOLEXA_FBgn0003870	ttk-PF	Flyvector	343
983	ttk_FlyReg_FBgn0003870	ttk	Flyvector	343
984	ttk_NAR_FBgn0003870	ttk	Flyvector	343
985	Tup_Cell_FBgn0003896	Tup	Flyvector	448
986	tup_SOLEXA_10_FBgn0003896	tup	Flyvector	448
987	Tup_SOLEXA_FBgn0003896	Tup	Flyvector	448
988	twi_da_SANGER_5_FBgn0000413	twi_da	Flyvector	58
989	twi_da_SANGER_5_FBgn0003900	twi_da	Flyvector	58
990	twi_FlyReg_FBgn0003900	twi	Flyvector	58
991	Ubx_Cell_FBgn0003944	Ubx	Flyvector	439
992	Ubx_FlyReg_FBgn0003944	Ubx	Flyvector	439
993	Ubx_SOLEXA_FBgn0003944	Ubx	Flyvector	439
994	Unc4_Cell_FBgn0024184	Unc4	Flyvector	576
995	Unc4_SOLEXA_FBgn0024184	Unc4	Flyvector	576
996	Unpg_Cell_FBgn0015561	Unpg	Flyvector	486
997	Unpg_SOLEXA_FBgn0015561	Unpg	Flyvector	486
998	Usf_SANGER_5_FBgn0029711	Usf	Flyvector	60
999	usp_SANGER_5_FBgn0003964	usp	Flyvector	509
1000	vfl_SANGER_5_FBgn0259789	vfl	Flyvector	353
1001	vfl_SOLEXA_5_FBgn0259789	vfl	Flyvector	353
1002	Vis_Cell_FBgn0033748	Vis	Flyvector	616
1003	Vis_SOLEXA_FBgn0033748	Vis	Flyvector	616
1004	Vnd_Cell_FBgn0003986	Vnd	Flyvector	487
1005	vnd_FlyReg_FBgn0003986	vnd	Flyvector	487
1006	Vnd_SOLEXA_FBgn0003986	Vnd	Flyvector	487
1007	vri_SANGER_5_FBgn0016076	vri	Flyvector	80
1008	vvl_FlyReg_FBgn0086680	vvl	Flyvector	596
1009	vvl_SOLEXA_5_FBgn0086680	vvl	Flyvector	596
1010	wor_SANGER_2.5_FBgn0001983	wor	Flyvector	347
1011	wor_SOLEXA_2.5_FBgn0001983	wor	Flyvector	347
1012	Xrp1_CG6272_SANGER_5_FBgn0036126	Xrp1	Flyvector	
1013	Xrp1_CG6272_SANGER_5_FBgn0261113	Xrp1	Flyvector	
1014	z_FlyReg_FBgn0004050	z	Flyvector	459
1015	Zen2_Cell_FBgn0004054	Zen2	Flyvector	441
1016	zen2_SOLEXA_2_FBgn0004054	zen2	Flyvector	441
1017	Zen2_SOLEXA_FBgn0004054	Zen2	Flyvector	441
1018	Zen_Cell_FBgn0004053	Zen	Flyvector	440
1019	zen_FlyReg_FBgn0004053	zen	Flyvector	440
1020	Zen_SOLEXA_FBgn0004053	Zen	Flyvector	440
1021	M01091_2.00	bnl	Cis-BP	
1022	M03584_2.00	AP-2	Cis-BP	546
1023	M03585_2.00	AP-2	Cis-BP	546
1024	M03586_2.00	AP-2	Cis-BP	546
1025	M03587_2.00	AP-2	Cis-BP	546
1026	M03588_2.00	AP-2	Cis-BP	546
1027	M03589_2.00	AP-2	Cis-BP	546
1028	M01664_2.00	retn	Cis-BP	1
1029	M03590_2.00	retn	Cis-BP	1
1030	M05899_2.00	retn	Cis-BP	1
1031	M09768_2.00	retn	Cis-BP	1
1032	M01690_2.00	D1	Cis-BP	521
1033	M01686_2.00	Xrp1	Cis-BP	
1034	M05900_2.00	Xrp1	Cis-BP	
1035	M08403_2.00	BEAF-32	Cis-BP	
1036	M05901_2.00	Dref	Cis-BP	256
1037	M03592_2.00	ac	Cis-BP	2
1038	M05902_2.00	ac	Cis-BP	2
1039	M05903_2.00	ase	Cis-BP	4
1040	M03593_2.00	da	Cis-BP	13
1041	M05904_2.00	da	Cis-BP	13
1042	M05905_2.00	da	Cis-BP	13
1043	M05906_2.00	da	Cis-BP	13
1044	M05907_2.00	da	Cis-BP	13
1045	M05908_2.00	da	Cis-BP	13
1046	M05909_2.00	da	Cis-BP	13
1047	M05910_2.00	da	Cis-BP	13
1048	M05911_2.00	da	Cis-BP	13
1049	M05912_2.00	da	Cis-BP	13
1050	M05913_2.00	da	Cis-BP	13
1051	M05914_2.00	da	Cis-BP	13
1052	M05915_2.00	da	Cis-BP	13
1053	M05916_2.00	da	Cis-BP	13
1054	M05917_2.00	da	Cis-BP	13
1055	M05918_2.00	da	Cis-BP	13
1056	M05919_2.00	da	Cis-BP	13
1057	M05920_2.00	da	Cis-BP	13
1058	M05921_2.00	da	Cis-BP	13
1059	M05922_2.00	da	Cis-BP	13
1060	M05923_2.00	da	Cis-BP	13
1061	M05924_2.00	da	Cis-BP	13
1062	M05925_2.00	da	Cis-BP	13
1063	M05926_2.00	da	Cis-BP	13
1064	M05927_2.00	da	Cis-BP	13
1065	M05928_2.00	da	Cis-BP	13
1066	M05929_2.00	da	Cis-BP	13
1067	M05930_2.00	da	Cis-BP	13
1068	M05931_2.00	da	Cis-BP	13
1069	M05932_2.00	da	Cis-BP	13
1070	M05933_2.00	da	Cis-BP	13
1071	M05934_2.00	E(spl)m8-HLH	Cis-BP	20
1072	M03594_2.00	h	Cis-BP	29
1073	M05935_2.00	h	Cis-BP	29
1074	M05936_2.00	h	Cis-BP	29
1075	M06463_2.00	h	Cis-BP	29
1076	M09656_2.00	h	Cis-BP	29
1077	M09891_2.00	h	Cis-BP	29
1078	M03595_2.00	crp	Cis-BP	10
1079	M05937_2.00	crp	Cis-BP	10
1080	M05938_2.00	l(1)sc	Cis-BP	37
1081	M03596_2.00	E(spl)m3-HLH	Cis-BP	17
1082	M05939_2.00	E(spl)m3-HLH	Cis-BP	17
1083	M05940_2.00	E(spl)m5-HLH	Cis-BP	18
1084	M05941_2.00	E(spl)m5-HLH	Cis-BP	18
1085	M05942_2.00	E(spl)m7-HLH	Cis-BP	19
1086	M05943_2.00	Met	Cis-BP	39
1087	M05944_2.00	Met	Cis-BP	39
1088	M03597_2.00	E(spl)mbeta-HLH	Cis-BP	21
1089	M05945_2.00	E(spl)mbeta-HLH	Cis-BP	21
1090	M03598_2.00	E(spl)mdelta-HLH	Cis-BP	22
1091	M05946_2.00	E(spl)mdelta-HLH	Cis-BP	22
1092	M03599_2.00	E(spl)mgamma-HLH	Cis-BP	23
1093	M05947_2.00	E(spl)mgamma-HLH	Cis-BP	23
1094	M05948_2.00	E(spl)mgamma-HLH	Cis-BP	23
1095	M03600_2.00	nau	Cis-BP	44
1096	M03601_2.00	nau	Cis-BP	44
1097	M03602_2.00	nau	Cis-BP	44
1098	M05949_2.00	nau	Cis-BP	44
1099	M05950_2.00	nau	Cis-BP	44
1100	M05951_2.00	net	Cis-BP	45
1101	M03603_2.00	amos	Cis-BP	3
1102	M03604_2.00	amos	Cis-BP	3
1103	M05952_2.00	amos	Cis-BP	3
1104	M05953_2.00	ss	Cis-BP	53
1105	M05954_2.00	ss	Cis-BP	53
1106	M03605_2.00	twi	Cis-BP	58
1107	M03606_2.00	twi	Cis-BP	58
1108	M05955_2.00	twi	Cis-BP	58
1109	M05956_2.00	twi	Cis-BP	58
1110	M07538_2.00	twi	Cis-BP	58
1111	M09657_2.00	twi	Cis-BP	58
1112	M03607_2.00	sc	Cis-BP	48
1113	M05957_2.00	sc	Cis-BP	48
1114	M05958_2.00	sim	Cis-BP	50
1115	M03608_2.00	dpn	Cis-BP	15
1116	M05959_2.00	dpn	Cis-BP	15
1117	M05960_2.00	ato	Cis-BP	5
1118	M05961_2.00	ato	Cis-BP	5
1119	M05962_2.00	ato	Cis-BP	5
1120	M08734_2.00	HLH3B	Cis-BP	33
1121	M03609_2.00	HLH4C	Cis-BP	34
1122	M03610_2.00	HLH4C	Cis-BP	34
1123	M03611_2.00	HLH4C	Cis-BP	34
1124	M05963_2.00	HLH4C	Cis-BP	34
1125	M05964_2.00	HLH4C	Cis-BP	34
1126	M05965_2.00	HLH4C	Cis-BP	34
1127	M05966_2.00	HLH4C	Cis-BP	34
1128	M05967_2.00	tap	Cis-BP	55
1129	M05968_2.00	tap	Cis-BP	55
1130	M03612_2.00	Max	Cis-BP	38
1131	M05969_2.00	Max	Cis-BP	38
1132	M05970_2.00	Max	Cis-BP	38
1133	M05971_2.00	HLH54F	Cis-BP	35
1134	M05972_2.00	Clk	Cis-BP	9
1135	M05973_2.00	Clk	Cis-BP	9
1136	M05974_2.00	Clk	Cis-BP	9
1137	M05975_2.00	Clk	Cis-BP	9
1138	M03613_2.00	dimm	Cis-BP	14
1139	M03614_2.00	dimm	Cis-BP	14
1140	M05976_2.00	dimm	Cis-BP	14
1141	M03615_2.00	cyc	Cis-BP	12
1142	M05977_2.00	cyc	Cis-BP	12
1143	M05978_2.00	cyc	Cis-BP	12
1144	M05979_2.00	Mnt	Cis-BP	41
1145	M05980_2.00	cato	Cis-BP	7
1146	M03616_2.00	Hey	Cis-BP	32
1147	M03617_2.00	Hey	Cis-BP	32
1148	M05981_2.00	Hey	Cis-BP	32
1149	M05982_2.00	Usf	Cis-BP	60
1150	M05983_2.00	Her	Cis-BP	268
1151	M05984_2.00	Hand	Cis-BP	30
1152	M03618_2.00	Oli	Cis-BP	46
1153	M05985_2.00	Oli	Cis-BP	46
1154	M05986_2.00	Oli	Cis-BP	46
1155	M05987_2.00	Oli	Cis-BP	46
1156	M03619_2.00	Side	Cis-BP	49
1157	M05988_2.00	Side	Cis-BP	49
1158	M05989_2.00	Mio	Cis-BP	42
1159	M03620_2.00	Fer1	Cis-BP	25
1160	M05990_2.00	Fer1	Cis-BP	25
1161	M05991_2.00	Fer1	Cis-BP	25
1162	M03621_2.00	sage	Cis-BP	47
1163	M05992_2.00	sage	Cis-BP	47
1164	M05993_2.00	Fer3	Cis-BP	27
1165	M05994_2.00	Fer2	Cis-BP	26
1166	M05995_2.00	dys	Cis-BP	16
1167	M03622_2.00	bigmax	Cis-BP	6
1168	M05996_2.00	bigmax	Cis-BP	6
1169	M05997_2.00	tai	Cis-BP	54
1170	M05998_2.00	tai	Cis-BP	54
1171	M05999_2.00	tai	Cis-BP	54
1172	M06000_2.00	CG33557	Cis-BP	8
1173	M03623_2.00	cwo	Cis-BP	11
1174	M03624_2.00	cwo	Cis-BP	11
1175	M03625_2.00	cwo	Cis-BP	11
1176	M06001_2.00	cwo	Cis-BP	11
1177	M03626_2.00	HLH106	Cis-BP	52
1178	M03627_2.00	HLH106	Cis-BP	52
1179	M06002_2.00	dm	Cis-BP	
1180	M06003_2.00	Mitf	Cis-BP	40
1181	M06004_2.00	tx	Cis-BP	59
1182	M06005_2.00	tgo	Cis-BP	56
1183	M06006_2.00	tgo	Cis-BP	56
1184	M06007_2.00	tgo	Cis-BP	56
1185	M06008_2.00	tgo	Cis-BP	56
1186	M06009_2.00	tgo	Cis-BP	56
1187	M06010_2.00	tgo	Cis-BP	56
1188	M06011_2.00	tgo	Cis-BP	56
1189	M06012_2.00	tgo	Cis-BP	56
1190	M03628_2.00	brk	Cis-BP	513
1191	M03629_2.00	brk	Cis-BP	513
1192	M03630_2.00	brk	Cis-BP	513
1193	M06013_2.00	brk	Cis-BP	513
1194	M07539_2.00	brk	Cis-BP	513
1195	M09658_2.00	brk	Cis-BP	513
1196	M03631_2.00	crc	Cis-BP	66
1197	M06014_2.00	crc	Cis-BP	66
1198	M03632_2.00	tj	Cis-BP	79
1199	M03633_2.00	tj	Cis-BP	79
1200	M06015_2.00	tj	Cis-BP	79
1201	M03634_2.00	gt	Cis-BP	69
1202	M03635_2.00	gt	Cis-BP	69
1203	M05843_2.00	gt	Cis-BP	69
1204	M06016_2.00	gt	Cis-BP	69
1205	M06017_2.00	gt	Cis-BP	69
1206	M06464_2.00	gt	Cis-BP	69
1207	M09659_2.00	gt	Cis-BP	69
1208	M03636_2.00	Jra	Cis-BP	71
1209	M06018_2.00	Jra	Cis-BP	71
1210	M03637_2.00	kay	Cis-BP	72
1211	M03638_2.00	kay	Cis-BP	72
1212	M06019_2.00	kay	Cis-BP	72
1213	M03639_2.00	CrebA	Cis-BP	67
1214	M03640_2.00	CrebA	Cis-BP	67
1215	M03641_2.00	CrebA	Cis-BP	67
1216	M06020_2.00	CrebA	Cis-BP	67
1217	M03642_2.00	slbo	Cis-BP	78
1218	M03643_2.00	slbo	Cis-BP	78
1219	M06021_2.00	slbo	Cis-BP	78
1220	M06022_2.00	slbo	Cis-BP	78
1221	M07540_2.00	slbo	Cis-BP	78
1222	M03644_2.00	vri	Cis-BP	80
1223	M06023_2.00	vri	Cis-BP	80
1224	M03645_2.00	Pdp1	Cis-BP	74
1225	M03646_2.00	Pdp1	Cis-BP	74
1226	M03647_2.00	Xbp1	Cis-BP	81
1227	M03648_2.00	Atf3	Cis-BP	62
1228	M03649_2.00	CG18619	Cis-BP	
1229	M03650_2.00	Atf6	Cis-BP	63
1230	M03651_2.00	Atf6	Cis-BP	63
1231	M03652_2.00	Atf6	Cis-BP	63
1232	M06024_2.00	Atf6	Cis-BP	63
1233	M03653_2.00	CG7786	Cis-BP	64
1234	M06025_2.00	CG6272	Cis-BP	
1235	M06026_2.00	CG6272	Cis-BP	
1236	M03654_2.00	cnc_1	Cis-BP	65
1237	M03655_2.00	cnc_2	Cis-BP	65
1238	M03656_2.00	cnc_3	Cis-BP	65
1239	M08189_2.00	Mf3	Cis-BP	
1240	M03657_2.00	Atf-2	Cis-BP	61
1241	M03658_2.00	Atf-2	Cis-BP	61
1242	M06027_2.00	Atf-2	Cis-BP	61
1243	M03659_2.00	CrebB-17A	Cis-BP	68
1244	M03660_2.00	CrebB-17A	Cis-BP	68
1245	M10097_2.00	BRC1_DROME	Cis-BP	89
1246	M06028_2.00	br	Cis-BP	89
1247	M06029_2.00	br	Cis-BP	89
1248	M06030_2.00	br	Cis-BP	89
1249	M06031_2.00	br	Cis-BP	89
1250	M06032_2.00	br	Cis-BP	89
1251	M06033_2.00	br	Cis-BP	89
1252	M06034_2.00	br	Cis-BP	89
1253	M06035_2.00	br	Cis-BP	89
1254	M06036_2.00	br	Cis-BP	89
1255	M08446_2.00	br	Cis-BP	89
1256	M08447_2.00	br	Cis-BP	89
1257	M08448_2.00	br	Cis-BP	89
1258	M08449_2.00	br	Cis-BP	89
1259	M10365_2.00	br	Cis-BP	89
1260	M10366_2.00	br	Cis-BP	89
1261	M10367_2.00	br	Cis-BP	89
1262	M03661_2.00	btd	Cis-BP	91
1263	M06037_2.00	btd	Cis-BP	91
1264	M06466_2.00	btd	Cis-BP	91
1265	M02670_2.00	Cf2	Cis-BP	95
1266	M06038_2.00	Cf2	Cis-BP	95
1267	M06039_2.00	Cf2	Cis-BP	95
1268	M06040_2.00	Cf2	Cis-BP	95
1269	M10368_2.00	Cf2	Cis-BP	95
1270	M10369_2.00	Cf2	Cis-BP	95
1271	M06041_2.00	hb	Cis-BP	267
1272	M06042_2.00	hb	Cis-BP	267
1273	M06043_2.00	hb	Cis-BP	267
1274	M06044_2.00	hb	Cis-BP	267
1275	M08450_2.00	hb	Cis-BP	267
1276	M09660_2.00	hb	Cis-BP	267
1277	M10370_2.00	hb	Cis-BP	267
1278	M03662_2.00	her	Cis-BP	268
1279	M06045_2.00	her	Cis-BP	268
1280	M06046_2.00	her	Cis-BP	268
1281	M03663_2.00	Kr	Cis-BP	278
1282	M06047_2.00	Kr	Cis-BP	278
1283	M06048_2.00	Kr	Cis-BP	278
1284	M06049_2.00	Kr	Cis-BP	278
1285	M08411_2.00	Kr	Cis-BP	278
1286	M09661_2.00	Kr	Cis-BP	278
1287	M10371_2.00	Kr	Cis-BP	278
1288	M06050_2.00	esg	Cis-BP	260
1289	M03664_2.00	wor	Cis-BP	347
1290	M03665_2.00	wor	Cis-BP	347
1291	M06051_2.00	wor	Cis-BP	347
1292	M06052_2.00	wor	Cis-BP	347
1293	M06053_2.00	pho	Cis-BP	307
1294	M06054_2.00	pho	Cis-BP	307
1295	M06055_2.00	pho	Cis-BP	307
1296	M03666_2.00	sens	Cis-BP	321
1297	M06056_2.00	sens	Cis-BP	321
1298	M06057_2.00	sens	Cis-BP	321
1299	M03667_2.00	odd	Cis-BP	299
1300	M06058_2.00	odd	Cis-BP	299
1301	M06059_2.00	odd	Cis-BP	299
1302	M06060_2.00	odd	Cis-BP	299
1303	M06061_2.00	odd	Cis-BP	299
1304	M06467_2.00	odd	Cis-BP	299
1305	M03668_2.00	opa	Cis-BP	301
1306	M05861_2.00	opa	Cis-BP	301
1307	M06062_2.00	opa	Cis-BP	301
1308	M06063_2.00	opa	Cis-BP	301
1309	M06468_2.00	opa	Cis-BP	301
1310	M02671_2.00	ovo	Cis-BP	304
1311	M03669_2.00	ovo	Cis-BP	304
1312	M06064_2.00	ovo	Cis-BP	304
1313	M06065_2.00	ovo	Cis-BP	304
1314	M06066_2.00	ovo	Cis-BP	304
1315	M09662_2.00	ovo	Cis-BP	304
1316	M10373_2.00	ovo	Cis-BP	304
1317	M03582_2.00	peb	Cis-BP	306
1318	M03583_2.00	peb	Cis-BP	306
1319	M06067_2.00	peb	Cis-BP	306
1320	M06068_2.00	shn	Cis-BP	324
1321	M09663_2.00	shn	Cis-BP	324
1322	M03670_2.00	sna	Cis-BP	325
1323	M05862_2.00	sna	Cis-BP	325
1324	M06069_2.00	sna	Cis-BP	325
1325	M06070_2.00	sna	Cis-BP	325
1326	M06071_2.00	sna	Cis-BP	325
1327	M09664_2.00	sna	Cis-BP	325
1328	M10375_2.00	sna	Cis-BP	325
1329	M10376_2.00	sna	Cis-BP	325
1330	M06072_2.00	sr	Cis-BP	330
1331	M06073_2.00	sr	Cis-BP	330
1332	M08412_2.00	su(Hw)	Cis-BP	334
1333	M05863_2.00	ttk	Cis-BP	343
1334	M06074_2.00	ttk	Cis-BP	343
1335	M06075_2.00	ttk	Cis-BP	343
1336	M06076_2.00	ttk	Cis-BP	343
1337	M06077_2.00	ttk	Cis-BP	343
1338	M06469_2.00	ttk	Cis-BP	343
1339	M09665_2.00	ttk	Cis-BP	343
1340	M10378_2.00	ttk	Cis-BP	343
1341	M03671_2.00	gl	Cis-BP	262
1342	M06078_2.00	gl	Cis-BP	262
1343	M06079_2.00	gl	Cis-BP	262
1344	M06080_2.00	gl	Cis-BP	262
1345	M06081_2.00	fru	Cis-BP	261
1346	M06082_2.00	fru	Cis-BP	261
1347	M06083_2.00	fru	Cis-BP	261
1348	M02644_2.00	ci	Cis-BP	242
1349	M03672_2.00	ci	Cis-BP	242
1350	M06084_2.00	ci	Cis-BP	242
1351	M03673_2.00	scrt	Cis-BP	320
1352	M06085_2.00	scrt	Cis-BP	320
1353	M06086_2.00	scrt	Cis-BP	320
1354	M06087_2.00	scrt	Cis-BP	320
1355	M03674_2.00	sob	Cis-BP	326
1356	M03675_2.00	sob	Cis-BP	326
1357	M06088_2.00	sob	Cis-BP	326
1358	M06089_2.00	sob	Cis-BP	326
1359	M03676_2.00	bowl	Cis-BP	88
1360	M03677_2.00	bowl	Cis-BP	88
1361	M06090_2.00	bowl	Cis-BP	88
1362	M06091_2.00	lola	Cis-BP	283
1363	M06092_2.00	lola	Cis-BP	283
1364	M06093_2.00	lola	Cis-BP	283
1365	M06094_2.00	lola	Cis-BP	283
1366	M06095_2.00	lola	Cis-BP	283
1367	M06096_2.00	lola	Cis-BP	283
1368	M06097_2.00	lola	Cis-BP	283
1369	M06098_2.00	lola	Cis-BP	283
1370	M06099_2.00	lola	Cis-BP	283
1371	M06100_2.00	lola	Cis-BP	283
1372	M06101_2.00	lola	Cis-BP	283
1373	M06102_2.00	lola	Cis-BP	283
1374	M06103_2.00	lola	Cis-BP	283
1375	M06104_2.00	lola	Cis-BP	283
1376	M06105_2.00	lola	Cis-BP	283
1377	M06106_2.00	lola	Cis-BP	283
1378	M03678_2.00	Aef1	Cis-BP	83
1379	M06107_2.00	Aef1	Cis-BP	83
1380	M06108_2.00	Aef1	Cis-BP	83
1381	M06109_2.00	sqz	Cis-BP	329
1382	M06110_2.00	sqz	Cis-BP	329
1383	M06111_2.00	ken	Cis-BP	274
1384	M06112_2.00	ken	Cis-BP	274
1385	M03679_2.00	Trl	Cis-BP	341
1386	M06113_2.00	Trl	Cis-BP	341
1387	M07541_2.00	Trl	Cis-BP	341
1388	M03680_2.00	klu	Cis-BP	276
1389	M03681_2.00	klu	Cis-BP	276
1390	M06114_2.00	klu	Cis-BP	276
1391	M06115_2.00	klu	Cis-BP	276
1392	M06116_2.00	crol	Cis-BP	246
1393	M03682_2.00	Sp1	Cis-BP	327
1394	M06117_2.00	Sp1	Cis-BP	327
1395	M06118_2.00	Sp1	Cis-BP	327
1396	M06119_2.00	D19B	Cis-BP	249
1397	M06120_2.00	D19A	Cis-BP	248
1398	M03683_2.00	Bteb2	Cis-BP	275
1399	M06121_2.00	Bteb2	Cis-BP	275
1400	M06122_2.00	Bteb2	Cis-BP	275
1401	M06123_2.00	jim	Cis-BP	271
1402	M06124_2.00	jim	Cis-BP	271
1403	M03684_2.00	seq	Cis-BP	323
1404	M03685_2.00	seq	Cis-BP	323
1405	M06125_2.00	CG12236	Cis-BP	181
1406	M06126_2.00	CG12236	Cis-BP	181
1407	M06127_2.00	CG12236	Cis-BP	181
1408	M03686_2.00	erm	Cis-BP	259
1409	M06128_2.00	erm	Cis-BP	259
1410	M06129_2.00	erm	Cis-BP	259
1411	M06130_2.00	CG3407	Cis-BP	116
1412	M06131_2.00	CG3407	Cis-BP	116
1413	M01043_2.00	Clamp	Cis-BP	244
1414	M01044_2.00	Clamp	Cis-BP	244
1415	M03687_2.00	CG12769	Cis-BP	186
1416	M03688_2.00	sug	Cis-BP	335
1417	M06132_2.00	sug	Cis-BP	335
1418	M06133_2.00	sug	Cis-BP	335
1419	M03689_2.00	pita	Cis-BP	310
1420	M06134_2.00	CG3065	Cis-BP	114
1421	M06135_2.00	CG3065	Cis-BP	114
1422	M06136_2.00	CG3065	Cis-BP	114
1423	M03690_2.00	Kah	Cis-BP	273
1424	M06137_2.00	Kah	Cis-BP	273
1425	M06138_2.00	Kah	Cis-BP	273
1426	M03691_2.00	CG12605	Cis-BP	184
1427	M06139_2.00	CG12605	Cis-BP	184
1428	M06140_2.00	CG12605	Cis-BP	184
1429	M03692_2.00	Blimp-1	Cis-BP	87
1430	M06141_2.00	Blimp-1	Cis-BP	87
1431	M06142_2.00	Blimp-1	Cis-BP	87
1432	M06143_2.00	CG7386	Cis-BP	141
1433	M08193_2.00	CTCF	Cis-BP	247
1434	M08194_2.00	CTCF	Cis-BP	247
1435	M08413_2.00	CTCF	Cis-BP	247
1436	M06144_2.00	phol	Cis-BP	308
1437	M06145_2.00	phol	Cis-BP	308
1438	M06146_2.00	CG7368	Cis-BP	140
1439	M06147_2.00	CG7368	Cis-BP	140
1440	M03693_2.00	CG10654	Cis-BP	166
1441	M03694_2.00	CG14667	Cis-BP	195
1442	M06148_2.00	Zif	Cis-BP	351
1443	M06149_2.00	Zif	Cis-BP	351
1444	M03695_2.00	CG8145	Cis-BP	
1445	M03696_2.00	CG8145	Cis-BP	
1446	M03697_2.00	CG8145	Cis-BP	
1447	M03698_2.00	CG8319	Cis-BP	148
1448	M06150_2.00	CG8319	Cis-BP	148
1449	M06151_2.00	CG8319	Cis-BP	148
1450	M06152_2.00	pad	Cis-BP	305
1451	M06153_2.00	pad	Cis-BP	305
1452	M03699_2.00	CG17802	Cis-BP	215
1453	M03700_2.00	CG4424	Cis-BP	123
1454	M06154_2.00	CG4854	Cis-BP	128
1455	M06155_2.00	CG4854	Cis-BP	128
1456	M03701_2.00	CG4360	Cis-BP	121
1457	M06156_2.00	CG4360	Cis-BP	121
1458	M00564_2.00	lmd	Cis-BP	282
1459	M03702_2.00	lmd	Cis-BP	282
1460	M06157_2.00	lmd	Cis-BP	282
1461	M06158_2.00	lmd	Cis-BP	282
1462	M06159_2.00	Spps	Cis-BP	328
