ENCFF087YMD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR572ERS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31627-dmelanogaster/		dm3 2L 21167444 21186424		CG31627-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF070MNN, ENCFF180NHR, ENCFF252TBG, ENCFF480YJJ	157999	Kevin White, UChicago	007a67b22b2b5b6cfa522dc0cc0584c4		https://www.encodeproject.org/files/ENCFF087YMD/@@download/ENCFF087YMD.bed.gz	dm6				released	s3://encode-public/2017/10/13/8c449a4f-8d82-470f-ab32-ec935d1fbddd/ENCFF087YMD.bed.gz				
ENCFF920RXL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR317SVS	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/acj6-dmelanogaster/		dm3 X 15219510 15314098		acj6-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF136EME, ENCFF513SYO, ENCFF700YAM, ENCFF894WTQ	166267	Kevin White, UChicago	3b1365a3909557ca63448335bf0c2f4f		https://www.encodeproject.org/files/ENCFF920RXL/@@download/ENCFF920RXL.bed.gz	dm6				released	s3://encode-public/2017/10/13/91a720e4-dca8-4224-a6f7-b30b9057af5a/ENCFF920RXL.bed.gz				
ENCFF545KPK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR605NFY	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Fer2-dmelanogaster/		dm3 3R 11961853 11981187		Fer2-dmelanogaster	DNA					False	2018-09-26	modERN				2, 3							ENCFF155ZPF, ENCFF691NCM, ENCFF892PTD	57451	Kevin White, UChicago	9a6325bb17072483bf0e5e61328f3fb4		https://www.encodeproject.org/files/ENCFF545KPK/@@download/ENCFF545KPK.bed.gz	dm6				released	s3://encode-public/2018/09/19/953472b5-b998-4909-b597-0299bf06e563/ENCFF545KPK.bed.gz				
ENCFF885RDD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR796DJB	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/fd96Cb-dmelanogaster/		dm3 3R 25084939 25105779		fd96Cb-dmelanogaster	DNA					False	2018-09-26	modERN				2, 3							ENCFF325URZ, ENCFF616KZI, ENCFF747PSU	115449	Kevin White, UChicago	48bb8bbcdc7f777d798f5c8efae0b56b		https://www.encodeproject.org/files/ENCFF885RDD/@@download/ENCFF885RDD.bed.gz	dm6				released	s3://encode-public/2018/09/19/26be5d28-0e00-412e-b2cd-3ac078463324/ENCFF885RDD.bed.gz				
ENCFF069WPC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR018VBD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG34367-dmelanogaster/		dm3 2L 10340921 10360228		CG34367-dmelanogaster	DNA					False	2018-09-26	modERN				1, 2							ENCFF318KOX, ENCFF390CYX, ENCFF932XJQ	124133	Kevin White, UChicago	76d20e77a2a33067a5187232e0512a79		https://www.encodeproject.org/files/ENCFF069WPC/@@download/ENCFF069WPC.bed.gz	dm6				released	s3://encode-public/2018/09/19/3a2647d2-e7b3-4bbd-a5c5-25861465a456/ENCFF069WPC.bed.gz				
ENCFF731VFB	bed narrowPeak	optimal IDR thresholded peaks	ENCSR465HPZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Abd-B-dmelanogaster/		dm3 3R 12749382 12848402		Abd-B-dmelanogaster	DNA					False	2018-09-26	modERN				1, 2							ENCFF348HIL, ENCFF580GRM, ENCFF871RZK	114386	Kevin White, UChicago	d81a192593cb4bd267ca91a0b76cd78c		https://www.encodeproject.org/files/ENCFF731VFB/@@download/ENCFF731VFB.bed.gz	dm6				released	s3://encode-public/2018/09/19/04c233f0-2bae-4d54-b6bb-ac2ef7188f27/ENCFF731VFB.bed.gz				
ENCFF310MNI	bed narrowPeak	optimal IDR thresholded peaks	ENCSR392ANZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/lbe-dmelanogaster/		dm3 3R 17215699 17321640		lbe-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2							ENCFF475MOV, ENCFF807ZRG, ENCFF922GHO	92540	Kevin White, UChicago	8f5622fdaf3e690d63fae1ca4dbaea53		https://www.encodeproject.org/files/ENCFF310MNI/@@download/ENCFF310MNI.bed.gz	dm6				released	s3://encode-public/2017/10/13/4ffb82ed-398d-4779-975f-ce29a2b1cc7d/ENCFF310MNI.bed.gz				
ENCFF036WSP	bed narrowPeak	optimal IDR thresholded peaks	ENCSR587CWK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Deaf1-dmelanogaster/		dm3 3L 19812802 19833143		Deaf1-dmelanogaster	DNA					False	2019-07-02	modERN				1, 2, 3							ENCFF130KVP, ENCFF167TZP, ENCFF216GXW, ENCFF460GKT	176428	Kevin White, UChicago	fcfce381b504cf2bbcf13636838da0c1		https://www.encodeproject.org/files/ENCFF036WSP/@@download/ENCFF036WSP.bed.gz	dm6				released	s3://encode-public/2019/06/19/18dd7a75-e834-4bd8-8aff-3aea5df0841f/ENCFF036WSP.bed.gz				
ENCFF127ZEN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR363SHZ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Met-dmelanogaster/		dm3 X 11479381 11590337		Met-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF223QXL, ENCFF341SGM, ENCFF818WFH, ENCFF841SHO	191266	Kevin White, UChicago	3bf8431b51a6f8969f1b6cbe89e255a2		https://www.encodeproject.org/files/ENCFF127ZEN/@@download/ENCFF127ZEN.bed.gz	dm6				released	s3://encode-public/2017/10/13/f88607af-3dbb-41cd-8b30-28cf892f4f85/ENCFF127ZEN.bed.gz				
ENCFF740MEO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR471GSA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Jra-dmelanogaster/		dm3 2R 5927514 6045284		Jra-dmelanogaster	DNA					False	2016-07-06	modERN				1, 3							ENCFF295RNM, ENCFF827RGK, ENCFF857SSH	86602	Kevin White, UChicago	5158efc7246887fd438c5a5ebe2626a6		https://www.encodeproject.org/files/ENCFF740MEO/@@download/ENCFF740MEO.bed.gz	dm6				released	s3://encode-public/2017/10/13/0feeebfb-6c17-427e-a813-f3772547c5a1/ENCFF740MEO.bed.gz				
ENCFF732FWJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR141ZKI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG1647-dmelanogaster/		dm3 3R 24638877 24660475		CG1647-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF109RWV, ENCFF183FOD, ENCFF244OLH, ENCFF766NLB	70112	Kevin White, UChicago	e49388bfd4452973f8cb56667e57dffe		https://www.encodeproject.org/files/ENCFF732FWJ/@@download/ENCFF732FWJ.bed.gz	dm6				released	s3://encode-public/2017/10/13/d257a644-dfe2-4a09-8802-35d804cd4577/ENCFF732FWJ.bed.gz				
ENCFF400LCF	bed narrowPeak	optimal IDR thresholded peaks	ENCSR295GRP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/br-dmelanogaster/		dm3 X 1444349 1550857		br-dmelanogaster	DNA					False	2016-07-06	modERN				2, 3, 4							ENCFF137JGS, ENCFF351MDY, ENCFF420IED, ENCFF850FWS	50340	Kevin White, UChicago	332ed7692a1cc3ff0146e6e5249fad62		https://www.encodeproject.org/files/ENCFF400LCF/@@download/ENCFF400LCF.bed.gz	dm6				released	s3://encode-public/2017/10/13/6eec0c5c-09b8-4496-a224-c9d088b3919c/ENCFF400LCF.bed.gz				
ENCFF838MFW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR373BIM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/shn-dmelanogaster/		dm3 2R 7022924 7115364		shn-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF151RLX, ENCFF372ICK, ENCFF538NYM, ENCFF801CSI	75650	Kevin White, UChicago	6ec42e3c723d81a9389dd5efbe97df4b		https://www.encodeproject.org/files/ENCFF838MFW/@@download/ENCFF838MFW.bed.gz	dm6				released	s3://encode-public/2017/10/13/1b026359-a45d-417c-8840-ed4d6972ac72/ENCFF838MFW.bed.gz				
ENCFF600UCD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR515HRX	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG18011-dmelanogaster/		dm3 2R 6020959 6043020		CG18011-dmelanogaster	DNA					False	2017-01-10	modERN				1, 2							ENCFF373UIF, ENCFF434EDU, ENCFF834QKF	66568	Kevin White, UChicago	2512d6f9bf9e686282b8a32a5209b2b9		https://www.encodeproject.org/files/ENCFF600UCD/@@download/ENCFF600UCD.bed.gz	dm6				released	s3://encode-public/2017/10/13/4c529714-1961-4703-b41c-7313fa0b8727/ENCFF600UCD.bed.gz				
ENCFF902XUL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR332BCD	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/pita-dmelanogaster/		dm3 2R 19428976 19448743		pita-dmelanogaster	DNA					False	2017-01-11	modERN				1, 3							ENCFF401EGL, ENCFF917ZWZ, ENCFF968QLU	28653	Kevin White, UChicago	82736a61573607dfae4ba2ff0d2b5097		https://www.encodeproject.org/files/ENCFF902XUL/@@download/ENCFF902XUL.bed.gz	dm6				released	s3://encode-public/2017/10/13/fbf46e20-74c4-4eeb-9ba1-e1826911e9d6/ENCFF902XUL.bed.gz				
ENCFF013EPO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR957XDI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG18764-dmelanogaster/		dm3 3R 11614973 11637498		CG18764-dmelanogaster	DNA					False	2016-09-29	modERN				1, 2, 3							ENCFF274HVW, ENCFF440HBW, ENCFF661ELR, ENCFF832GRZ	76304	Kevin White, UChicago	0f926b93002e8e56479089a3af81047c		https://www.encodeproject.org/files/ENCFF013EPO/@@download/ENCFF013EPO.bed.gz	dm6				released	s3://encode-public/2017/10/13/de295c2b-2d16-443e-99a3-8bb7d45dc293/ENCFF013EPO.bed.gz				
ENCFF158SZN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR418YJE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG3919-dmelanogaster/		dm3 3L 14394563 14416178		CG3919-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF369IYR, ENCFF486KWE, ENCFF728HXB, ENCFF778OJO	199904	Kevin White, UChicago	4efaebad84bfa18f57dc959a4a12a996		https://www.encodeproject.org/files/ENCFF158SZN/@@download/ENCFF158SZN.bed.gz	dm6				released	s3://encode-public/2017/10/13/2d9dab53-6ce6-436e-aacb-4ecb2c9bbd3f/ENCFF158SZN.bed.gz				
ENCFF613KAV	bed narrowPeak	optimal IDR thresholded peaks	ENCSR151WSI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG30403-dmelanogaster/		dm3 2R 17585333 17603772		CG30403-dmelanogaster	DNA					False	2016-09-29	modERN				1, 2, 3							ENCFF146RGO, ENCFF216NXA, ENCFF292KBK, ENCFF882EVX	154476	Kevin White, UChicago	69a32ad438b223d5a20e293d55dad258		https://www.encodeproject.org/files/ENCFF613KAV/@@download/ENCFF613KAV.bed.gz	dm6				released	s3://encode-public/2017/10/13/812926a0-2c45-4a9d-b32b-2b4776bed1c3/ENCFF613KAV.bed.gz				
ENCFF684MQZ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR643MOM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/odd-dmelanogaster/		dm3 2L 3556188 3644308		odd-dmelanogaster	DNA					False	2017-01-10	modERN				1, 2							ENCFF012TDM, ENCFF525QEY, ENCFF789XZQ	96772	Kevin White, UChicago	1fa97c0e62e6334629443e1340a55cc8		https://www.encodeproject.org/files/ENCFF684MQZ/@@download/ENCFF684MQZ.bed.gz	dm6				released	s3://encode-public/2017/10/13/abcd7ecf-2ad2-4597-a276-d268fb2b7fb3/ENCFF684MQZ.bed.gz				
ENCFF916IVW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR110JFN	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/schlank-dmelanogaster/		dm3 X 6144706 6167209		schlank-dmelanogaster	DNA					False	2018-06-12	modERN				1, 2							ENCFF686NDL, ENCFF704QEI, ENCFF939XXP	62722	Kevin White, UChicago	8a60a358a5da342bcdbe7848396fb45c		https://www.encodeproject.org/files/ENCFF916IVW/@@download/ENCFF916IVW.bed.gz	dm6				released	s3://encode-public/2018/05/30/b965941d-c713-4e55-b4e0-8a62501335f1/ENCFF916IVW.bed.gz				
ENCFF787NDL	bed narrowPeak	optimal IDR thresholded peaks	ENCSR418NNG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/Hey-dmelanogaster/		dm3 2R 7982958 8004842		Hey-dmelanogaster	DNA					False	2018-06-12	modERN				1, 2, 3							ENCFF286AOS, ENCFF543SVA, ENCFF859APF, ENCFF975SVX	66138	Kevin White, UChicago	675aba8dc046bf732f8eec72ebc00979		https://www.encodeproject.org/files/ENCFF787NDL/@@download/ENCFF787NDL.bed.gz	dm6				released	s3://encode-public/2018/05/30/0ec85f38-33ba-4d2a-b1a9-1181f2265b83/ENCFF787NDL.bed.gz				
ENCFF038DLA	bed narrowPeak	optimal IDR thresholded peaks	ENCSR386BKJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG1602-dmelanogaster/		dm3 2R 3390042 3411731		CG1602-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF106XYQ, ENCFF480YOL, ENCFF800ZQG, ENCFF996WRK	97943	Kevin White, UChicago	3a756149d1e77b9fde115dca928890b0		https://www.encodeproject.org/files/ENCFF038DLA/@@download/ENCFF038DLA.bed.gz	dm6				released	s3://encode-public/2017/10/13/6116fde1-5ee0-46f9-8917-4ba05353a840/ENCFF038DLA.bed.gz				
ENCFF831EUF	bed narrowPeak	optimal IDR thresholded peaks	ENCSR054BLW	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/az2-dmelanogaster/		dm3 2R 7500211 7521772		az2-dmelanogaster	DNA					False	2016-09-29	modERN				1, 2, 3							ENCFF518NDU, ENCFF533XMT, ENCFF568OZJ, ENCFF572RPC	113597	Kevin White, UChicago	511e7974295b99a4b36ec306f8b2aee7		https://www.encodeproject.org/files/ENCFF831EUF/@@download/ENCFF831EUF.bed.gz	dm6				released	s3://encode-public/2017/10/13/f25fe0b5-eaf4-45ae-a46d-154ef5328c87/ENCFF831EUF.bed.gz				
ENCFF725XMW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR064GFC	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/tin-dmelanogaster/		dm3 3R 17197063 17217210		tin-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF542NXO, ENCFF599EBB, ENCFF811YMQ, ENCFF961STP	109451	Kevin White, UChicago	d1a04c585f42ae8fd7868d00209f0ba5		https://www.encodeproject.org/files/ENCFF725XMW/@@download/ENCFF725XMW.bed.gz	dm6				released	s3://encode-public/2017/10/13/6bf0b031-e0f2-452a-87b5-e6f3f1fbc2c5/ENCFF725XMW.bed.gz				
ENCFF568JAR	bed narrowPeak	optimal IDR thresholded peaks	ENCSR864LDV	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG10462-dmelanogaster/		dm3 2L 19730094 19749498		CG10462-dmelanogaster	DNA					False	2016-07-06	modERN				2, 3							ENCFF516SPO, ENCFF572YBJ, ENCFF609SQG	57807	Kevin White, UChicago	c7d30a032f54b67e6d51aaf384db26ba		https://www.encodeproject.org/files/ENCFF568JAR/@@download/ENCFF568JAR.bed.gz	dm6				released	s3://encode-public/2017/10/13/0d5a731e-d237-4b67-abfb-d92da9afc2a3/ENCFF568JAR.bed.gz				
ENCFF090JJN	bed narrowPeak	optimal IDR thresholded peaks	ENCSR532BHA	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CrebB-dmelanogaster/		dm3 X 18359804 18382619		CrebB-dmelanogaster	DNA					False	2018-06-12	modERN				1, 2, 3							ENCFF100BWP, ENCFF137KRJ, ENCFF144YHG, ENCFF966WYK	83632	Kevin White, UChicago	f66ed8e21959b8b4bd7d35e16e871f59		https://www.encodeproject.org/files/ENCFF090JJN/@@download/ENCFF090JJN.bed.gz	dm6				released	s3://encode-public/2018/05/30/ae8c894e-50da-40e1-ba32-06cdcf7813ab/ENCFF090JJN.bed.gz				
ENCFF798IOJ	bed narrowPeak	optimal IDR thresholded peaks	ENCSR059YLP	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG4318-dmelanogaster/		dm3 X 13031574 13052086		CG4318-dmelanogaster	DNA					False	2017-01-11	modERN				1, 2, 3							ENCFF038PAO, ENCFF113MVT, ENCFF442DWX, ENCFF489AEW	109364	Kevin White, UChicago	ebc22b560afd5160e5d9d206165ef036		https://www.encodeproject.org/files/ENCFF798IOJ/@@download/ENCFF798IOJ.bed.gz	dm6				released	s3://encode-public/2017/10/13/92a0ac94-6679-473f-8944-b30944f2a526/ENCFF798IOJ.bed.gz				
ENCFF576SES	bed narrowPeak	optimal IDR thresholded peaks	ENCSR172KOI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/kay-dmelanogaster/		dm3 3R 25575804 25663303		kay-dmelanogaster	DNA					False	2016-07-06	modERN				2, 4							ENCFF365ALB, ENCFF394SFE, ENCFF618ORS	74249	Kevin White, UChicago	764030de6dc802d8875054637fd03976		https://www.encodeproject.org/files/ENCFF576SES/@@download/ENCFF576SES.bed.gz	dm6				released	s3://encode-public/2017/10/13/c4cfbe87-ee1b-4f7e-9953-e73a5dd86aca/ENCFF576SES.bed.gz				
ENCFF627TXO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR059LML	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG32006-dmelanogaster/		dm3 4 161775 181823		CG32006-dmelanogaster	DNA					False	2017-01-10	modERN				1, 2, 3							ENCFF461UZP, ENCFF575KLA, ENCFF787CXI, ENCFF863VQZ	255920	Kevin White, UChicago	174d51acfef49d50b377edbd5230eff3		https://www.encodeproject.org/files/ENCFF627TXO/@@download/ENCFF627TXO.bed.gz	dm6				released	s3://encode-public/2017/10/13/515e1037-5003-4652-a35d-2163671fdcf3/ENCFF627TXO.bed.gz				
ENCFF474FPM	bed narrowPeak	optimal IDR thresholded peaks	ENCSR021VXG	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG10209-dmelanogaster/				CG10209-dmelanogaster	DNA					False	2017-11-22	modERN				1, 2, 3							ENCFF116IOK, ENCFF362RRO, ENCFF672BLC, ENCFF680WHF	129807	Kevin White, UChicago	c31b74f70d2a32b0b55b4e00a0443b6b		https://www.encodeproject.org/files/ENCFF474FPM/@@download/ENCFF474FPM.bed.gz	dm6				released	s3://encode-public/2017/09/18/26a7ea20-3995-43e5-8d58-6b731d2c2788/ENCFF474FPM.bed.gz				
ENCFF295ECE	bed narrowPeak	optimal IDR thresholded peaks	ENCSR313TWF	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG31365-dmelanogaster/		dm3 3R 18939185 18960491		CG31365-dmelanogaster	DNA					False	2018-06-12	modERN				2, 3							ENCFF037NHB, ENCFF372VGC, ENCFF992DQC	56087	Kevin White, UChicago	50e16a991bca50094a92bfabf5c88c7c		https://www.encodeproject.org/files/ENCFF295ECE/@@download/ENCFF295ECE.bed.gz	dm6				released	s3://encode-public/2018/05/30/98093626-e3a0-4029-a30d-cd21c7b6629d/ENCFF295ECE.bed.gz				
ENCFF698AVD	bed narrowPeak	optimal IDR thresholded peaks	ENCSR073PHL	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/cic-dmelanogaster/		dm3 3R 16034336 16132486		cic-dmelanogaster	DNA					False	2017-12-14	modERN				1, 3							ENCFF364AVT, ENCFF678ZVP, ENCFF808TXO	140933	Kevin White, UChicago	9ad61a7e594bd2f171034f014376d743		https://www.encodeproject.org/files/ENCFF698AVD/@@download/ENCFF698AVD.bed.gz	dm6				released	s3://encode-public/2017/10/13/e7d839a3-97f5-4173-b381-a85599ccfe10/ENCFF698AVD.bed.gz				
ENCFF008MOP	bed narrowPeak	optimal IDR thresholded peaks	ENCSR492KRE	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/insv-dmelanogaster/		dm3 2L 2564477 2584013		insv-dmelanogaster	DNA					False	2018-07-06	modERN				1, 2, 3							ENCFF317GPG, ENCFF411HZO, ENCFF495VVU, ENCFF747JHJ	93914	Kevin White, UChicago	8decb983fd96a54bb112ec441a856aea		https://www.encodeproject.org/files/ENCFF008MOP/@@download/ENCFF008MOP.bed.gz	dm6				released	s3://encode-public/2017/10/16/eec780d5-c764-4b5b-aaa3-baae6c857c58/ENCFF008MOP.bed.gz				
ENCFF964UDW	bed narrowPeak	optimal IDR thresholded peaks	ENCSR583EFI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ss-dmelanogaster/		dm3 3R 12149676 12257342		ss-dmelanogaster	DNA					False	2018-02-01	modERN				1, 2							ENCFF076LWG, ENCFF318GGK, ENCFF780IQX	180801	Kevin White, UChicago	f5aa6855cc697698199ac84391de3f9c		https://www.encodeproject.org/files/ENCFF964UDW/@@download/ENCFF964UDW.bed.gz	dm6				released	s3://encode-public/2017/09/19/49d353e8-6536-4a4c-bba6-10993bc0c0bb/ENCFF964UDW.bed.gz				
ENCFF023KLC	bed narrowPeak	optimal IDR thresholded peaks	ENCSR078TMF	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/ovo-dmelanogaster/		dm3 X 4874247 4971462		ovo-dmelanogaster	DNA					False	2016-07-06	modERN				1, 4							ENCFF226XTT, ENCFF740QMZ, ENCFF905ZXJ	100326	Kevin White, UChicago	b104d985093e562e77155151613202e9		https://www.encodeproject.org/files/ENCFF023KLC/@@download/ENCFF023KLC.bed.gz	dm6				released	s3://encode-public/2017/10/13/d71e5f01-9efd-4952-b28c-02c92214851d/ENCFF023KLC.bed.gz				
ENCFF853CVK	bed narrowPeak	optimal IDR thresholded peaks	ENCSR833LUF	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/OdsH-dmelanogaster/		dm3 X 17638339 17731939		OdsH-dmelanogaster	DNA					False	2016-07-06	modERN				1, 2, 3							ENCFF008IZN, ENCFF209PHB, ENCFF611FDO, ENCFF942ZVT	179611	Kevin White, UChicago	e2369adcae4b35564aa6488f4b3e6671		https://www.encodeproject.org/files/ENCFF853CVK/@@download/ENCFF853CVK.bed.gz	dm6				released	s3://encode-public/2017/10/13/5ccb9678-a71a-4c47-ad90-b67f109f3622/ENCFF853CVK.bed.gz				
ENCFF582WMX	bed narrowPeak	optimal IDR thresholded peaks	ENCSR484YRI	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/dl-dmelanogaster/		dm3 2L 17364165 17471548		dl-dmelanogaster	DNA					False	2018-07-09	modERN											ENCFF165PAF, ENCFF265CHU, ENCFF855JSX	61803	Kevin White, UChicago	1477700868220c168d69fa4a0eba1221		https://www.encodeproject.org/files/ENCFF582WMX/@@download/ENCFF582WMX.bed.gz	dm6				released	s3://encode-public/2017/10/13/5d7feb35-c24a-4c4d-961b-43d6376e2bd9/ENCFF582WMX.bed.gz				
ENCFF169ZEG	bed narrowPeak	optimal IDR thresholded peaks	ENCSR407MOM	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/gcm2-dmelanogaster/		dm3 2L 9542206 9642121		gcm2-dmelanogaster	DNA					False	2016-07-06	modERN				2, 3							ENCFF049SWQ, ENCFF442FRO, ENCFF455NCJ	42146	Kevin White, UChicago	2e2b18449715db91c255f2d4616c4821		https://www.encodeproject.org/files/ENCFF169ZEG/@@download/ENCFF169ZEG.bed.gz	dm6				released	s3://encode-public/2017/10/13/2d2a32e5-2003-4986-a76b-250ca8174f24/ENCFF169ZEG.bed.gz				
ENCFF134DFH	bed narrowPeak	optimal IDR thresholded peaks	ENCSR660AYK	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG6854-dmelanogaster/		dm3 3L 15086307 15109138		CG6854-dmelanogaster	DNA					False	2017-11-22	modERN				2, 3							ENCFF080XMS, ENCFF428WNM, ENCFF635XVD	112285	Kevin White, UChicago	cd9a68f668913ac679b74bb0b2a6fde7		https://www.encodeproject.org/files/ENCFF134DFH/@@download/ENCFF134DFH.bed.gz	dm6				released	s3://encode-public/2017/10/13/683fe67c-1600-45c9-b0d1-1fc430b6487a/ENCFF134DFH.bed.gz				
ENCFF586YBO	bed narrowPeak	optimal IDR thresholded peaks	ENCSR042FCJ	ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster				site-specific recombination	insertion	/targets/CG7556-dmelanogaster/		dm3 X 19060130 19079099		CG7556-dmelanogaster	DNA					False	2017-01-10	modERN				1, 2							ENCFF213IYL, ENCFF457IHF, ENCFF840VAA	143969	Kevin White, UChicago	f17af30016c4003dde04c31981d9e429		https://www.encodeproject.org/files/ENCFF586YBO/@@download/ENCFF586YBO.bed.gz	dm6				released	s3://encode-public/2017/10/13/e702fea7-fe24-43bf-a8ab-9bee4ff03804/ENCFF586YBO.bed.gz				
